semel,ballot,lat,lng,coord_src,stat95,valid
7400,1540,32.3204923,34.8569837,k17_join,7400243,483
7400,1550,32.285358,34.8474649,k17_join,7400333,429
7400,1560,32.285358,34.8474649,k17_join,7400333,351
7400,1570,32.2828772,34.8467106,k17_join,7400332,234
7400,1580,32.2828772,34.8467106,k17_join,7400332,372
7400,1590,32.2828772,34.8467106,k17_join,7400332,310
7400,1600,32.285358,34.8474649,k17_join,7400333,447
7400,1610,32.273566,34.8470173,k17_join,7400336,592
7400,1620,32.2729165,34.8445856,k17_join,7400336,418
7400,1630,32.2729165,34.8445856,k17_join,7400336,209
7400,1640,32.27659,34.85165,k17_join,7400326,374
7400,1650,32.3376555,34.8550866,k17_join,7400135,301
7400,1660,32.3116093,34.8847514,k17_join,7400112,405
7400,1670,32.32489,34.86384,k17_join,7400244,409
7400,1680,32.3191818,34.8596471,k17_join,7400244,450
7400,1690,32.3286181,34.8566246,k17_join,7400212,409
7400,1700,32.2752357,34.8386042,k17_join,7400334,380
7400,1710,32.2946246,34.8493647,k17_join,7400313,295
7400,1720,32.2752357,34.8386042,k17_join,7400334,458
7400,1730,32.3204923,34.8569837,k17_join,7400243,459
7400,1740,32.3246384,34.8623039,k17_join,7400244,218
7400,1750,32.2996973,34.8521809,k17_join,7400311,455
7400,1760,32.3246384,34.8623039,k17_join,7400244,422
7400,1770,32.3270513,34.8581415,k17_join,7400213,290
7400,1780,32.3357745,34.8616337,k17_join,7400137,395
7400,1790,32.3270513,34.8581415,k17_join,7400213,230
7400,1800,32.3376555,34.8550866,k17_join,7400135,272
7400,1810,32.2940122,34.858411,k17_join,7400322,400
7400,1880,32.3103968,34.8574515,k17_join,7400245,523
7400,1890,32.3103968,34.8574515,k17_join,7400245,283
7400,1900,32.3103968,34.8574515,k17_join,7400245,222
7400,1910,32.3403103,34.8579125,k17_join,7400134,394
7400,1920,32.3403103,34.8579125,k17_join,7400134,356
7400,1930,32.3435998,34.8655601,k17_join,7400131,472
7400,1940,32.3393386,34.8630991,k17_join,7400136,289
7400,1950,32.3302353,34.8680683,k17_join,7400123,276
7400,1960,32.3302353,34.8680683,k17_join,7400123,308
7400,1970,32.3393386,34.8630991,k17_join,7400136,366
7400,1980,32.3286181,34.8566246,k17_join,7400212,350
7400,1990,32.3435998,34.8655601,k17_join,7400131,357
7400,2000,32.3116093,34.8847514,k17_join,7400112,447
7400,2020,32.3045168,34.8825758,k17_join,7400113,402
7400,2030,32.3045168,34.8825758,k17_join,7400113,399
7400,2040,32.3045168,34.8825758,k17_join,7400113,368
7400,2050,32.3096457,34.8778369,k17_join,7400113,603
7400,2090,32.27659,34.85165,k17_join,7400326,357
7400,2100,32.2789679,34.854871,k17_join,7400325,348
7400,2110,32.2729165,34.8445856,k17_join,7400336,486
7400,2120,32.2729165,34.8445856,k17_join,7400336,497
7400,2130,32.273566,34.8470173,k17_join,7400336,499
7400,2140,32.273566,34.8470173,k17_join,7400336,439
7400,2150,32.285358,34.8474649,k17_join,7400333,379
7400,2160,32.2729165,34.8445856,k17_join,7400336,470
7400,2170,32.285358,34.8474649,k17_join,7400333,367
7400,2200,32.3215303,34.8536048,k17_join,7400241,351
7400,2300,32.2953873,34.8453048,k17_join,7400314,303
7400,9560,32.2953873,34.8453048,k17_join,7400314,257
7400,9900,32.3246384,34.8623039,k17_join,7400244,31
7500,10,32.8645725,35.2994626,k17_join,7500001,507
7500,20,32.8645725,35.2994626,k17_join,7500001,462
7500,30,32.8645725,35.2994626,k17_join,7500001,510
7500,40,32.8645725,35.2994626,k17_join,7500001,550
7500,50,32.8645725,35.2994626,k17_join,7500001,464
7500,60,32.8645725,35.2994626,k17_join,7500001,467
7500,70,32.8645725,35.2994626,k17_join,7500001,433
7500,80,32.8645725,35.2994626,k17_join,7500001,539
7500,90,32.8645725,35.2994626,k17_join,7500001,496
7500,100,32.8645725,35.2994626,k17_join,7500001,459
7500,110,32.8645725,35.2994626,k17_join,7500001,482
7500,120,32.8645725,35.2994626,k17_join,7500001,456
7500,130,32.8645725,35.2994626,k17_join,7500001,441
7500,140,32.8645725,35.2994626,k17_join,7500001,585
7500,150,32.8645725,35.2994626,k17_join,7500001,452
7500,160,32.8645725,35.2994626,k17_join,7500001,484
7500,170,32.8645725,35.2994626,k17_join,7500001,472
7500,180,32.8645725,35.2994626,k17_join,7500001,501
7500,190,32.8645725,35.2994626,k17_join,7500001,446
7500,200,32.8645725,35.2994626,k17_join,7500001,434
7600,20,32.924242,35.077922,k17_join,7600032,438
7600,30,32.9281731,35.0756378,k17_join,7600032,398
7600,50,32.9192408,35.0909984,k17_join,7600035,444
7600,60,32.9192408,35.0909984,k17_join,7600035,488
7600,70,32.9281731,35.0756378,k17_join,7600032,495
7600,80,32.9313353,35.0826399,k17_join,7600011,381
7600,90,32.9228808,35.0957983,k17_join,7600013,383
7600,100,32.9228808,35.0957983,k17_join,7600013,295
7600,110,32.9265939,35.0927453,k17_join,7600013,316
7600,120,32.9265939,35.0927453,k17_join,7600013,347
7600,130,32.9236819,35.0962139,k17_join,7600013,429
7600,140,32.929299,35.0934664,k17_join,7600012,471
7600,150,32.9295284,35.0894821,k17_join,7600011,429
7600,160,32.9295284,35.0894821,k17_join,7600011,366
7600,170,32.9281731,35.0756378,k17_join,7600032,353
7600,180,32.929299,35.0934664,k17_join,7600012,361
7600,190,32.9281731,35.0756378,k17_join,7600032,305
7600,200,32.934767,35.091856,k17_join,7600011,348
7600,210,32.9316365,35.0750784,k17_join,7600023,328
7600,220,32.9316365,35.0750784,k17_join,7600023,233
7600,230,32.9316365,35.0750784,k17_join,7600023,416
7600,240,32.9316624,35.0795736,k17_join,7600024,360
7600,250,32.9316624,35.0795736,k17_join,7600024,335
7600,260,32.9316624,35.0795736,k17_join,7600024,409
7600,270,32.9316624,35.0795736,k17_join,7600024,323
7600,280,32.9296115,35.0782971,k17_join,7600025,391
7600,290,32.9316624,35.0795736,k17_join,7600024,476
7600,300,32.9290149,35.0808482,k17_join,7600025,280
7600,310,32.9284293,35.0776398,k17_join,7600031,402
7600,320,32.9284293,35.0776398,k17_join,7600031,366
7600,330,32.9291989,35.0718358,k17_join,7600032,485
7600,340,32.9263256,35.0702648,k17_join,7600032,357
7600,350,32.9291989,35.0718358,k17_join,7600032,280
7600,360,32.9264836,35.0768003,k17_join,7600032,312
7600,370,32.9290149,35.0808482,k17_join,7600025,373
7600,380,32.924242,35.077922,k17_join,7600032,350
7600,390,32.9291989,35.0718358,k17_join,7600032,368
7600,400,32.9284293,35.0776398,k17_join,7600031,442
7600,410,32.9284293,35.0776398,k17_join,7600031,407
7600,420,32.9284293,35.0776398,k17_join,7600031,392
7600,430,32.9247073,35.0771331,k17_join,7600032,381
7600,440,32.9247073,35.0771331,k17_join,7600032,350
7600,450,32.9247073,35.0771331,k17_join,7600032,357
7600,460,32.9247073,35.0771331,k17_join,7600032,259
7600,500,32.9349351,35.0796192,k17_join,7600021,246
7600,510,32.9380691,35.0794146,k17_join,7600021,398
7600,520,32.9387856,35.0775508,k17_join,7600022,403
7600,530,32.9360831,35.0763412,k17_join,7600022,331
7600,540,32.9369149,35.0782039,k17_join,7600021,313
7600,550,32.9399371,35.077284,k17_join,7600022,356
7600,560,32.9369149,35.0782039,k17_join,7600021,243
7600,570,32.9387856,35.0775508,k17_join,7600022,362
7600,580,32.9296115,35.0782971,k17_join,7600025,466
7600,590,32.9369149,35.0782039,k17_join,7600021,351
7600,600,32.9349351,35.0796192,k17_join,7600021,303
7600,610,32.9369149,35.0782039,k17_join,7600021,346
7600,630,32.9387856,35.0775508,k17_join,7600022,373
7600,700,32.9265939,35.0927453,k17_join,7600013,418
7600,730,32.934767,35.091856,k17_join,7600011,391
7700,10,32.6075587,35.2890861,k17_join,7700007,369
7700,20,32.626697,35.324421,k17_join,7700003,400
7700,30,32.6222099,35.323708,k17_join,7700003,412
7700,40,32.6220219,35.3229737,k17_join,7700003,469
7700,50,32.6313662,35.326453,k17_join,7700004,382
7700,60,32.6075587,35.2890861,k17_join,7700007,328
7700,70,32.6220219,35.3229737,k17_join,7700003,354
7700,80,32.6309777,35.3323971,k17_join,7700004,331
7700,90,32.6337828,35.3322236,k17_join,7700004,395
7700,100,32.633196,35.320931,k17_join,7700005,410
7700,110,32.633196,35.320931,k17_join,7700005,373
7700,120,32.6313662,35.326453,k17_join,7700004,290
7700,130,32.6222099,35.323708,k17_join,7700003,303
7700,150,32.6138496,35.2908469,k17_join,7700006,362
7700,160,32.6138496,35.2908469,k17_join,7700006,326
7700,170,32.6075587,35.2890861,k17_join,7700007,465
7700,180,32.609858,35.2974797,k17_join,7700006,477
7700,190,32.6033656,35.2868516,k17_join,7700008,312
7700,200,32.6075587,35.2890861,k17_join,7700007,462
7700,210,32.6050729,35.2868395,k17_join,7700008,330
7700,220,32.6050729,35.2868395,k17_join,7700008,479
7700,230,32.6033656,35.2868516,k17_join,7700008,392
7700,240,32.6134441,35.2898238,k17_join,7700006,463
7700,250,32.6033656,35.2868516,k17_join,7700008,509
7700,260,32.6066079,35.2870794,k17_join,7700008,447
7700,270,32.6116209,35.2807981,k17_join,7700009,446
7700,280,32.6185924,35.2871992,k17_join,7700006,429
7700,290,32.6033656,35.2868516,k17_join,7700008,379
7700,300,32.6050729,35.2868395,k17_join,7700008,441
7700,310,32.6138496,35.2908469,k17_join,7700006,507
7700,320,32.6138496,35.2908469,k17_join,7700006,406
7700,330,32.6185924,35.2871992,k17_join,7700006,400
7700,340,32.6050729,35.2868395,k17_join,7700008,371
7700,350,32.6116209,35.2807981,k17_join,7700009,393
7700,360,32.6075587,35.2890861,k17_join,7700007,346
7700,370,32.6222099,35.323708,k17_join,7700003,354
7700,380,32.6359899,35.3185272,k17_join,7700005,309
7700,390,32.6359899,35.3185272,k17_join,7700005,421
7700,400,32.6359899,35.3185272,k17_join,7700005,306
7700,450,32.6220219,35.3229737,k17_join,7700003,484
7700,460,32.6075587,35.2890861,k17_join,7700007,349
7700,500,32.6050729,35.2868395,k17_join,7700008,428
7700,510,32.6033656,35.2868516,k17_join,7700008,391
7700,520,32.6134441,35.2898238,k17_join,7700006,305
7700,530,32.6116209,35.2807981,k17_join,7700009,355
7700,550,32.6116209,35.2807981,k17_join,7700009,362
7800,10,32.4749962,34.975139,k17_join,7800004,472
7800,20,32.4843358,34.971372,k17_join,7800005,526
7800,30,32.4667334,34.9749833,k17_join,7800004,446
7800,40,32.4749962,34.975139,k17_join,7800004,274
7800,50,32.4749962,34.975139,k17_join,7800004,483
7800,60,32.4749962,34.975139,k17_join,7800004,335
7800,70,32.4749962,34.975139,k17_join,7800004,488
7800,80,32.4749962,34.975139,impute,7800004,498
7800,90,32.4749962,34.975139,k17_join,7800004,515
7800,100,32.4843358,34.971372,k17_join,7800005,366
7800,110,32.4843358,34.971372,k17_join,7800005,401
7800,120,32.4843358,34.971372,k17_join,7800005,411
7800,130,32.4843358,34.971372,k17_join,7800005,440
7800,140,32.4749962,34.975139,k17_join,7800004,348
7800,150,32.4749962,34.975139,k17_join,7800004,386
7800,160,32.4843358,34.971372,k17_join,7800005,389
7800,170,32.4749962,34.975139,k17_join,7800004,392
7800,180,32.4797417,34.9710561,k17_join,7800005,250
7800,190,32.4653617,34.9615105,k17_join,7800007,262
7800,210,32.4746115,34.9720362,k17_join,7800005,413
7800,220,32.4703973,34.9900524,k17_join,7800002,524
7800,230,32.4704011,34.986955,k17_join,7800002,366
7800,240,32.4704011,34.986955,k17_join,7800002,440
7800,250,32.4703973,34.9900524,k17_join,7800002,496
7800,260,32.4703973,34.9900524,k17_join,7800002,488
7800,270,32.4704011,34.986955,k17_join,7800002,378
7800,300,32.4667334,34.9749833,k17_join,7800004,427
7800,330,32.4749962,34.975139,k17_join,7800004,375
7800,340,32.4749962,34.975139,k17_join,7800004,357
7800,350,32.4749962,34.975139,k17_join,7800004,367
7800,360,32.4749962,34.975139,k17_join,7800004,345
7800,400,32.4667334,34.9749833,k17_join,7800004,449
7900,10,32.0753196,34.8850119,k17_join,7900222,530
7900,20,32.0753196,34.8850119,k17_join,7900222,329
7900,30,32.0931848,34.8782391,k17_join,7900113,513
7900,40,32.0931848,34.8782391,k17_join,7900113,460
7900,50,32.0931848,34.8782391,k17_join,7900113,448
7900,60,32.0931848,34.8782391,k17_join,7900113,505
7900,70,32.0967282,34.887458,k17_join,7900113,277
7900,80,32.0753196,34.8850119,k17_join,7900222,309
7900,90,32.0967282,34.887458,k17_join,7900113,272
7900,100,32.0967282,34.887458,k17_join,7900113,432
7900,110,32.0885576,34.8808454,k17_join,7900128,324
7900,120,32.0885576,34.8808454,k17_join,7900128,451
7900,130,32.0885576,34.8808454,k17_join,7900128,302
7900,140,32.0885576,34.8808454,impute,7900128,342
7900,150,32.0885053,34.8897141,impute,7900322,423
7900,160,32.0885053,34.8897141,k17_join,7900322,444
7900,170,32.0885053,34.8897141,k17_join,7900322,308
7900,180,32.0885053,34.8897141,k17_join,7900322,308
7900,190,32.0885053,34.8897141,k17_join,7900322,372
7900,200,32.0951696,34.8932181,k17_join,7900427,402
7900,210,32.0911996,34.8945674,k17_join,7900321,376
7900,220,32.0878696,34.8945415,k17_join,7900324,559
7900,230,32.0878696,34.8945415,k17_join,7900324,321
7900,240,32.0911996,34.8945674,k17_join,7900321,381
7900,250,32.0867487,34.8899184,k17_join,7900323,402
7900,260,32.0864757,34.8918053,k17_join,7900323,476
7900,270,32.0864757,34.8918053,k17_join,7900323,438
7900,280,32.0853323,34.8946361,k17_join,7900324,354
7900,290,32.0867487,34.8899184,k17_join,7900323,453
7900,300,32.0853323,34.8946361,k17_join,7900324,380
7900,310,32.0913962,34.9040159,k17_join,7900428,400
7900,320,32.0951696,34.8932181,k17_join,7900427,499
7900,330,32.0878696,34.8945415,k17_join,7900324,344
7900,340,32.0898441,34.9001383,k17_join,7900426,430
7900,350,32.0898441,34.9001383,k17_join,7900426,433
7900,360,32.099596,34.8992377,k17_join,7900429,470
7900,370,32.099596,34.8992377,k17_join,7900429,413
7900,380,32.0913962,34.9040159,k17_join,7900428,361
7900,390,32.0802502,34.9160043,k17_join,7900424,544
7900,400,32.0864888,34.9023026,k17_join,7900424,486
7900,410,32.0864888,34.9023026,k17_join,7900424,428
7900,420,32.099596,34.8992377,k17_join,7900429,536
7900,430,32.0913962,34.9040159,k17_join,7900428,327
7900,440,32.0753196,34.8850119,k17_join,7900222,375
7900,450,32.0753196,34.8850119,k17_join,7900222,434
7900,460,32.0867487,34.8899184,k17_join,7900323,429
7900,470,32.0867487,34.8899184,k17_join,7900323,366
7900,480,32.0753196,34.8850119,k17_join,7900222,304
7900,490,32.0749397,34.9104553,k17_join,7900423,520
7900,500,32.0735102,34.9097788,k17_join,7900422,654
7900,510,32.0749397,34.9104553,k17_join,7900423,331
7900,520,32.0749397,34.9104553,k17_join,7900423,420
7900,530,32.0749397,34.9104553,k17_join,7900423,392
7900,540,32.0749397,34.9104553,k17_join,7900423,583
7900,550,32.0723074,34.8994546,k17_join,7900416,399
7900,560,32.0723074,34.8994546,k17_join,7900416,561
7900,570,32.0765766,34.9001695,k17_join,7900416,460
7900,580,32.0765766,34.9001695,k17_join,7900416,409
7900,590,32.0765766,34.9001695,k17_join,7900416,383
7900,600,32.0878696,34.8945415,k17_join,7900324,373
7900,610,32.0720763,34.8962968,k17_join,7900413,310
7900,620,32.0720763,34.8962968,k17_join,7900413,445
7900,630,32.0790194,34.8993399,k17_join,7900415,420
7900,640,32.0790194,34.8993399,k17_join,7900415,435
7900,650,32.077602,34.8888439,k17_join,7900411,299
7900,660,32.0749915,34.895075,k17_join,7900412,402
7900,670,32.0749915,34.895075,k17_join,7900412,362
7900,680,32.0753587,34.8877951,k17_join,7900411,422
7900,690,32.0753587,34.8877951,k17_join,7900411,577
7900,700,32.0753587,34.8877951,k17_join,7900411,336
7900,710,32.0773543,34.8923445,k17_join,7900412,585
7900,720,32.0749915,34.895075,k17_join,7900412,426
7900,730,32.0773543,34.8923445,k17_join,7900412,320
7900,740,32.0753587,34.8877951,k17_join,7900411,412
7900,750,32.0790691,34.8880362,k17_join,7900233,471
7900,760,32.0790691,34.8880362,k17_join,7900233,447
7900,770,32.0773543,34.8923445,k17_join,7900412,426
7900,780,32.0791222,34.8870078,k17_join,7900232,509
7900,790,32.083987,34.8837732,k17_join,7900235,439
7900,800,32.0864757,34.8918053,k17_join,7900323,400
7900,810,32.0791222,34.8870078,k17_join,7900232,447
7900,820,32.0880413,34.8798192,k17_join,7900128,407
7900,830,32.0880413,34.8798192,k17_join,7900128,468
7900,840,32.0880413,34.8798192,k17_join,7900128,354
7900,850,32.0790691,34.8880362,k17_join,7900233,347
7900,860,32.0791222,34.8870078,k17_join,7900232,434
7900,870,32.0880413,34.8798192,k17_join,7900128,423
7900,880,32.0791222,34.8870078,k17_join,7900232,481
7900,890,32.0880413,34.8798192,k17_join,7900128,404
7900,900,32.0885576,34.8808454,k17_join,7900128,433
7900,910,32.0880993,34.8768516,k17_join,7900127,424
7900,920,32.0880993,34.8768516,k17_join,7900127,432
7900,930,32.0880993,34.8768516,k17_join,7900127,429
7900,940,32.0819459,34.8626375,k17_join,7900123,398
7900,950,32.0896783,34.8732021,k17_join,7900125,451
7900,960,32.0896783,34.8732021,k17_join,7900125,495
7900,970,32.0896783,34.8732021,k17_join,7900125,559
7900,980,32.0896783,34.8732021,k17_join,7900125,459
7900,990,32.0896783,34.8732021,k17_join,7900125,520
7900,1000,32.0896783,34.8732021,k17_join,7900125,287
7900,1010,32.0749495,34.8771352,k17_join,7900221,512
7900,1020,32.0749495,34.8771352,k17_join,7900221,517
7900,1030,32.0888586,34.8490023,k17_join,7900121,522
7900,1040,32.0888586,34.8490023,k17_join,7900121,522
7900,1050,32.0782907,34.8665363,k17_join,7900123,531
7900,1060,32.0782907,34.8665363,k17_join,7900123,571
7900,1070,32.0749495,34.8771352,k17_join,7900221,477
7900,1080,32.0833992,34.8775822,k17_join,7900224,600
7900,1090,32.0753929,34.8801704,k17_join,7900221,525
7900,1100,32.0837385,34.8651823,k17_join,7900123,419
7900,1110,32.0896783,34.8732021,k17_join,7900125,340
7900,1120,32.079381,34.8870369,k17_join,7900232,493
7900,1130,32.0847108,34.8805431,k17_join,7900236,354
7900,1140,32.0749915,34.895075,k17_join,7900412,288
7900,1150,32.0847108,34.8805431,k17_join,7900236,568
7900,1160,32.0777054,34.8780943,k17_join,7900223,447
7900,1170,32.0777054,34.8780943,k17_join,7900223,385
7900,1180,32.0833992,34.8775822,k17_join,7900224,520
7900,1190,32.079381,34.8870369,k17_join,7900232,552
7900,1200,32.0791222,34.8870078,k17_join,7900232,386
7900,1210,32.0791222,34.8870078,k17_join,7900232,294
7900,1220,32.0791222,34.8870078,k17_join,7900232,441
7900,1230,32.0880993,34.8768516,k17_join,7900127,361
7900,1240,32.0880993,34.8768516,k17_join,7900127,391
7900,1250,32.0833992,34.8775822,k17_join,7900224,476
7900,1260,32.079381,34.8870369,k17_join,7900232,486
7900,1270,32.0791222,34.8870078,k17_join,7900232,362
7900,1280,32.0880993,34.8768516,k17_join,7900127,424
7900,1310,32.0880413,34.8798192,k17_join,7900128,420
7900,1320,32.0880413,34.8798192,k17_join,7900128,409
7900,1330,32.0880413,34.8798192,k17_join,7900128,382
7900,1340,32.0753196,34.8850119,k17_join,7900222,297
7900,1350,32.0967282,34.887458,k17_join,7900113,473
7900,1360,32.0967282,34.887458,k17_join,7900113,329
7900,1370,32.0753196,34.8850119,k17_join,7900222,357
7900,1390,32.0777054,34.8780943,k17_join,7900223,516
7900,1400,32.0777054,34.8780943,k17_join,7900223,438
7900,1410,32.0833992,34.8775822,k17_join,7900224,623
7900,1420,32.0753929,34.8801704,k17_join,7900221,471
7900,1430,32.0777054,34.8780943,k17_join,7900223,501
7900,1440,32.079381,34.8870369,k17_join,7900232,391
7900,1450,32.083987,34.8837732,k17_join,7900235,416
7900,1460,32.0833992,34.8775822,k17_join,7900224,569
7900,1470,32.0833992,34.8775822,k17_join,7900224,589
7900,1480,32.077602,34.8888439,k17_join,7900411,380
7900,1490,32.0765766,34.9001695,k17_join,7900416,361
7900,1500,32.0898441,34.9001383,k17_join,7900426,351
7900,1510,32.0898441,34.9001383,k17_join,7900426,506
7900,1520,32.0878696,34.8945415,k17_join,7900324,386
7900,1530,32.099596,34.8992377,k17_join,7900429,560
7900,1540,32.0878696,34.8945415,k17_join,7900324,555
7900,1550,32.0867487,34.8899184,k17_join,7900323,379
7900,1560,32.0951696,34.8932181,k17_join,7900427,429
7900,1570,32.0913962,34.9040159,k17_join,7900428,413
7900,1580,32.0864888,34.9023026,k17_join,7900424,356
7900,1590,32.099596,34.8992377,k17_join,7900429,519
7900,1600,32.0864757,34.8918053,k17_join,7900323,534
7900,1610,32.0853323,34.8946361,k17_join,7900324,466
7900,1620,32.0847108,34.8805431,k17_join,7900236,309
7900,1630,32.0878696,34.8945415,k17_join,7900324,579
7900,1640,32.0911996,34.8945674,k17_join,7900321,329
7900,1650,32.0878696,34.8945415,k17_join,7900324,445
7900,1660,32.0911996,34.8945674,k17_join,7900321,380
7900,1670,32.0867487,34.8899184,k17_join,7900323,408
7900,1680,32.0753196,34.8850119,k17_join,7900222,424
7900,1690,32.0753196,34.8850119,k17_join,7900222,365
7900,1700,32.0931848,34.8782391,k17_join,7900113,435
7900,1710,32.0911996,34.8945674,k17_join,7900321,395
7900,1720,32.0898441,34.9001383,k17_join,7900426,289
7900,1730,32.0847108,34.8805431,k17_join,7900236,432
7900,1740,32.0753929,34.8801704,k17_join,7900221,576
7900,1750,32.0753929,34.8801704,k17_join,7900221,248
7900,1760,32.0864757,34.8918053,k17_join,7900323,452
7900,1770,32.0790194,34.8993399,k17_join,7900415,353
7900,1780,32.0864888,34.9023026,k17_join,7900424,183
7900,1790,32.0753587,34.8877951,k17_join,7900411,419
7900,1850,32.0913962,34.9040159,k17_join,7900428,452
7900,1860,32.0913962,34.9040159,k17_join,7900428,406
7900,1870,32.099596,34.8992377,k17_join,7900429,504
7900,1880,32.0898441,34.9001383,k17_join,7900426,399
7900,1890,32.0898441,34.9001383,k17_join,7900426,374
7900,1910,32.0753929,34.8801704,k17_join,7900221,387
7900,1920,32.0749915,34.895075,k17_join,7900412,246
7900,1930,32.0749915,34.895075,k17_join,7900412,553
7900,1940,32.0720763,34.8962968,k17_join,7900413,351
7900,1950,32.0749397,34.9104553,k17_join,7900423,343
7900,1960,32.0749397,34.9104553,k17_join,7900423,386
7900,1970,32.0749397,34.9104553,k17_join,7900423,516
7900,1980,32.0735102,34.9097788,k17_join,7900422,548
7900,1990,32.0749397,34.9104553,k17_join,7900423,549
7900,2000,32.0980948,34.8838573,k17_join,7900111,549
7900,2010,32.0931848,34.8782391,k17_join,7900113,448
7900,2020,32.0980948,34.8838573,k17_join,7900111,579
7900,2030,32.0980948,34.8838573,k17_join,7900111,366
7900,2040,32.0980948,34.8838573,k17_join,7900111,527
7900,2050,32.0980948,34.8838573,k17_join,7900111,374
7900,2060,32.0753196,34.8850119,k17_join,7900222,449
7900,2070,32.0980948,34.8838573,k17_join,7900111,499
7900,2100,32.0773543,34.8923445,k17_join,7900412,447
7900,2200,32.0847108,34.8805431,k17_join,7900236,423
7900,2210,32.079381,34.8870369,k17_join,7900232,459
7900,2220,32.0847108,34.8805431,k17_join,7900236,362
7900,2250,32.0837385,34.8651823,k17_join,7900123,266
7900,2300,32.0878696,34.8945415,k17_join,7900324,476
7900,2310,32.0790194,34.8993399,k17_join,7900415,528
7900,2330,32.0911996,34.8945674,k17_join,7900321,432
7900,2360,32.0749397,34.9104553,k17_join,7900423,394
7900,2370,32.0735102,34.9097788,k17_join,7900422,509
7900,9540,32.0782907,34.8665363,k17_join,7900123,89
7900,9570,32.0790194,34.8993399,k17_join,7900415,489
7900,9580,32.0735102,34.9097788,k17_join,7900422,560
8000,10,32.9692008,35.5049228,k17_join,8000001,381
8000,20,32.9699075,35.5044854,k17_join,8000001,324
8000,30,32.9699075,35.5044854,k17_join,8000001,414
8000,40,32.9649669,35.5130443,k17_join,8000007,466
8000,50,32.9649669,35.5130443,k17_join,8000007,331
8000,60,32.9692008,35.5049228,k17_join,8000001,336
8000,70,32.9853864,35.5094597,k17_join,8000001,513
8000,80,32.9649669,35.5130443,k17_join,8000007,365
8000,90,32.9674391,35.4942046,k17_join,8000004,251
8000,100,32.9699075,35.5044854,k17_join,8000001,393
8000,110,32.9529563,35.5296156,k17_join,8000008,176
8000,120,32.9692008,35.5049228,k17_join,8000001,345
8000,130,32.9649669,35.5130443,k17_join,8000007,371
8000,150,32.9684198,35.4929641,k17_join,8000004,417
8000,160,32.9674391,35.4942046,k17_join,8000004,484
8000,170,32.9585561,35.4942769,k17_join,8000003,516
8000,180,32.9631125,35.4891896,k17_join,8000005,317
8000,190,32.965028,35.490563,k17_join,8000005,370
8000,200,32.9610675,35.4904915,k17_join,8000005,361
8000,210,32.9603906,35.4909276,k17_join,8000005,327
8000,220,32.963508,35.492116,k17_join,8000004,338
8000,240,32.9677738,35.4962382,k17_join,8000004,488
8000,250,32.9677738,35.4962382,k17_join,8000004,408
8000,260,32.9573945,35.4957329,k17_join,8000003,408
8000,270,32.9610675,35.4904915,k17_join,8000005,317
8000,280,32.9568863,35.4990196,k17_join,8000006,480
8000,290,32.9585561,35.4942769,k17_join,8000003,459
8000,300,32.9573945,35.4957329,k17_join,8000003,518
8000,310,32.9573945,35.4957329,k17_join,8000003,317
8000,400,32.9408113,35.4953414,k17_join,8000009,134
8000,9900,32.9674391,35.4942046,k17_join,8000004,36
8200,10,32.8256731,35.07714,k17_join,8200011,500
8200,20,32.8249344,35.0753374,k17_join,8200011,303
8200,30,32.8256731,35.07714,k17_join,8200011,456
8200,40,32.8256731,35.07714,k17_join,8200011,365
8200,50,32.8256731,35.07714,k17_join,8200011,395
8200,60,32.8363747,35.0752109,k17_join,8200007,360
8200,70,32.834438,35.0784137,k17_join,8200006,354
8200,80,32.8321172,35.0767223,k17_join,8200009,320
8200,90,32.834438,35.0784137,k17_join,8200006,440
8200,100,32.8256731,35.07714,k17_join,8200011,471
8200,110,32.8352256,35.0823184,k17_join,8200010,328
8200,120,32.8249344,35.0753374,k17_join,8200011,418
8200,130,32.8409049,35.081264,k17_join,8200004,372
8200,140,32.8431427,35.079705,k17_join,8200005,386
8200,150,32.8363747,35.0752109,k17_join,8200007,329
8200,160,32.8375806,35.0788656,k17_join,8200006,293
8200,170,32.8363709,35.0782991,k17_join,8200006,284
8200,180,32.8249344,35.0753374,k17_join,8200011,445
8200,190,32.8363709,35.0782991,k17_join,8200006,398
8200,200,32.8352256,35.0823184,k17_join,8200010,380
8200,210,32.8431427,35.079705,k17_join,8200005,396
8200,220,32.8375806,35.0788656,k17_join,8200006,424
8200,230,32.8420142,35.0841403,k17_join,8200004,380
8200,240,32.8384511,35.0851158,k17_join,8200003,420
8200,250,32.8409049,35.081264,k17_join,8200004,440
8200,260,32.8375806,35.0788656,k17_join,8200006,452
8200,270,32.8420142,35.0841403,k17_join,8200004,324
8200,280,32.8375806,35.0788656,k17_join,8200006,397
8200,290,32.8420142,35.0841403,k17_join,8200004,356
8200,300,32.8375806,35.0788656,k17_join,8200006,311
8200,310,32.8256731,35.07714,k17_join,8200011,401
8200,320,32.8375806,35.0788656,k17_join,8200006,346
8200,330,32.8321172,35.0767223,k17_join,8200009,442
8200,350,32.8352256,35.0823184,k17_join,8200010,310
8200,360,32.8431427,35.079705,k17_join,8200005,340
8200,370,32.8409049,35.081264,k17_join,8200004,556
8200,430,32.8363747,35.0752109,k17_join,8200007,374
8200,440,32.834438,35.0784137,k17_join,8200006,426
8200,500,32.8409049,35.081264,k17_join,8200004,414
8200,510,32.8422413,35.0821674,k17_join,8200004,377
