semel,ballot,valid,stat22
7900,74.3,368,79000411
7900,74.4,332,79000411
7900,74.5,342,79000411
7900,75,289,79000212
7900,76,282,79000212
7900,78,362,79000214
7900,79,387,79000214
7900,81.1,371,79000213
7900,81.2,398,79000213
7900,81.3,377,79000213
7900,81.4,364,79000213
7900,81.5,356,79000213
7900,85,391,79000212
7900,94,332,79000724
7900,96,260,79000312
7900,97,376,79000312
7900,101,381,79000234
7900,102,609,79000815
7900,108.1,534,79000816
7900,108.2,548,79000816
7900,108.3,513,79000816
7900,108.4,558,79000816
7900,114,266,79000414
7900,116,443,79000212
7900,119.1,394,79000213
7900,119.2,418,79000213
7900,119.3,415,79000213
7900,119.4,395,79000213
7900,119.5,374,79000213
7900,119.6,374,79000213
7900,123,329,79000312
7900,139,390,79000212
7900,140,390,79000234
7900,143,411,79000212
7900,145,368,79000214
7900,191.1,485,79000234
7900,191.2,425,79000234
7900,191.3,440,79000234
7900,191.4,454,79000234
7900,191.5,451,79000234
7900,192,322,79000414
7900,193,330,79000414
7900,212,336,79000414
7900,225.1,379,79000723
7900,225.2,400,79000723
7900,225.3,400,79000723
7900,225.4,405,79000723
7900,225.5,394,79000723
7900,227.1,438,79000715
7900,227.2,416,79000715
7900,227.3,428,79000715
7900,227.4,429,79000715
7900,227.5,394,79000715
7900,229.1,406,79000413
7900,229.2,422,79000413
7900,229.3,394,79000413
7900,229.4,430,79000413
7900,229.5,413,79000413
7900,229.6,428,79000413
7900,242.1,507,79000234
7900,242.2,538,79000234
7900,242.3,509,79000234
7900,242.4,502,79000234
7900,242.5,497,79000234
7900,242.6,486,79000234
7900,251,396,79000234
7900,265,431,79000414
7900,276.1,493,79000815
7900,276.2,475,79000815
7900,276.3,498,79000815
7900,276.4,491,79000815
7900,276.5,515,79000815
7900,283,488,79000234
7900,286,540,79000815
7900,300.1,308,79000233
7900,300.2,333,79000233
7900,310,485,79000234
7900,316,303,79000724
7900,322,529,79000234
7900,956,553,79000234
7900,959.1,526,79000724
7900,959.2,528,79000724
7900,959.3,531,79000724
7900,959.4,516,79000724
7900,959.5,501,79000724
7900,960.1,541,79000724
7900,960.2,529,79000724
7900,2.1,332,79000312
7900,2.2,325,79000623
7900,2.3,301,79000312
7900,2.4,348,79000312
7900,2.5,296,79000624
7900,2.6,277,79000312
7900,2.7,294,79000111
7900,2.8,300,79000233
7900,9.1,260,79000113
7900,9.2,254,79000113
7900,9.3,259,79000113
7900,9.4,247,79000113
7900,11.1,410,79000712
7900,11.2,404,79000712
7900,11.3,356,79000712
7900,11.4,394,79000712
7900,12.1,407,79000111
7900,12.2,396,79000111
7900,12.3,390,79000111
7900,12.4,399,79000111
7900,32,427,79000433
7900,93.1,338,79000713
7900,93.2,354,79000713
7900,93.3,366,79000713
7900,93.4,350,79000713
7900,93.5,362,79000713
7900,95,411,79000622
7900,98,322,79000622
7900,99,478,79000622
7900,103,448,79000626
7900,104,392,79000626
7900,111,289,79000622
7900,113,521,79000221
7900,115,469,79000221
7900,122.1,335,79000723
7900,122.2,302,79000723
7900,122.3,292,79000723
7900,122.4,330,79000723
7900,133.1,414,79000712
7900,133.2,408,79000712
7900,133.3,413,79000712
7900,133.4,410,79000712
7900,133.5,354,79000712
7900,133.6,402,79000712
7900,133.7,414,79000712
7900,162,355,79000221
7900,170.1,495,79000421
7900,170.2,511,79000421
7900,170.3,526,79000421
7900,170.4,527,79000121
7900,170.5,482,79000121
7900,173,429,79000221
7900,202,412,79000622
7900,209.1,465,79000324
7900,215.1,499,79000121
7900,215.2,499,79000121
7900,215.3,482,79000121
7900,215.4,507,79000121
7900,215.5,488,79000121
7900,215.6,481,79000121
7900,215.7,496,79000121
7900,218,381,79000433
7900,219,317,79000111
7900,222,308,79000221
7900,228,416,79000626
7900,240.1,334,79000433
7900,240.2,295,79000433
7900,240.3,285,79000433
7900,244.1,294,79000324
7900,244.2,313,79000324
7900,245.1,459,79000621
7900,245.2,448,79000621
7900,245.3,448,79000621
7900,245.4,442,79000621
7900,245.5,430,79000621
7900,248.1,506,79000612
7900,248.2,520,79000612
7900,248.3,518,79000612
7900,248.4,511,79000612
7900,248.5,508,79000612
7900,248.6,531,79000612
7900,258,419,79000622
7900,259,439,79000111
7900,269.1,488,79000613
7900,269.2,481,79000613
7900,269.3,495,79000613
7900,269.4,483,79000613
7900,269.5,494,79000613
7900,270.1,463,79000512
7900,270.2,467,79000512
7900,270.3,495,79000512
7900,270.4,533,79000512
7900,270.5,488,79000512
7900,270.6,503,79000512
7900,270.7,483,79000512
7900,277.1,483,79000611
7900,277.2,495,79000611
7900,277.3,480,79000611
7900,277.4,477,79000611
7900,277.5,445,79000611
7900,278.1,533,79000611
7900,278.2,539,79000611
7900,278.3,515,79000611
7900,278.4,513,79000611
7900,278.5,500,79000611
7900,278.6,534,79000611
7900,279,403,79000111
7900,282.1,374,79000621
7900,282.2,363,79000621
7900,282.3,378,79000621
7900,291.1,492,79000121
7900,291.2,507,79000121
7900,291.3,465,79000121
7900,291.4,475,79000121
7900,291.5,470,79000121
7900,292.1,520,79000121
7900,292.2,532,79000121
7900,306,480,79000121
7900,313,551,79000111
839,1,504,8390001
413,1,254,4130001
1180,1,188,11800001
1213,1,152,12130001
465,1,386,4650001
1136,1,293,11360001
3791,1.1,410,37910001
3791,1.2,406,37910001
3791,1.3,387,37910001
198,1,334,1980001
198,2,294,1980001
1150,1,251,11500001
1102,1,132,11020001
1262,1,130,12620001
1113,6.1,534,11130004
1113,6.2,528,11130004
1113,6.3,547,11130004
1113,6.4,527,11130004
1113,6.5,538,11130004
1113,7.1,424,11130004
1113,7.2,443,11130004
1113,7.3,461,11130004
1113,7.4,434,11130004
1113,7.5,445,11130004
1345,5.1,529,13450001
1345,5.2,538,13450001
1345,5.3,527,13450001
1345,6.1,529,13450001
1345,6.2,505,13450001
1345,6.3,540,13450001
276,2,431,2760001
276,3.1,531,2760001
276,3.2,515,2760001
1148,1,157,11480001
774,1,224,7740001
1221,1.1,302,12210001
1221,1.2,259,12210001
613,1,485,6130001
796,1,536,7960001
636,1,241,6360001
636,2,235,6360001
594,1,439,5940001
1079,1,226,10790001
8000,1,353,80000022
8000,2.1,388,80000022
8000,2.2,375,80000022
8000,2.3,382,80000022
8000,2.4,389,80000022
8000,5,390,80000023
8000,6,311,80000022
8000,7,320,80000013
8000,8,324,80000023
8000,9.1,366,80000012
8000,9.2,363,80000012
8000,10.1,394,80000012
8000,10.2,370,80000012
8000,10.3,393,80000012
8000,10.4,402,80000012
8000,11,315,80000013
8000,12,341,80000022
8000,14.1,349,80000012
8000,14.2,342,80000012
8000,15.1,195,80000012
8000,15.2,197,80000012
8000,17.1,377,80000022
8000,17.2,386,80000022
8000,17.3,415,80000022
8000,17.4,363,80000022
8000,18,242,80000015
8000,19,360,80000014
8000,21,316,80000015
8000,22,283,80000015
8000,27.1,352,80000014
8000,27.2,326,80000014
8000,31.1,361,80000017
8000,31.2,366,80000017
8000,31.3,391,80000017
8000,31.4,348,80000017
8000,32,322,80000013
8000,33,358,80000013
8000,34,301,80000013
8000,35,333,80000012
8000,40,176,80000033
8000,42.1,252,80000021
8000,42.2,250,80000021
8000,44,332,80000023
612,1.1,278,6120001
612,1.2,276,6120001
567,1,273,5670001
567,2,271,5670001
1234,1,179,
1234,2,161,
334,1,414,3340001
3557,2,472,35570001
3557,4.1,530,35570001
3557,4.2,547,35570001
3557,4.3,511,35570001
195,1,412,1950004
195,2,334,1950005
195,3.1,512,1950003
195,3.2,510,1950003
195,5,474,1950005
195,6.1,547,1950003
195,6.2,550,1950003
195,8,443,1950004
195,9,446,1950004
195,10.1,256,1950004
195,10.2,272,1950004
195,11.1,271,1950003
195,11.2,238,1950003
195,12,498,1950003
195,13.1,312,1950004
195,13.2,329,1950004
195,15.1,464,1950007
195,15.2,449,1950007
195,15.3,450,1950007
195,105,471,1950001
195,107.1,442,1950001
195,107.2,407,1950001
195,107.3,456,1950001
195,107.4,430,1950001
195,107.5,439,1950001
195,107.6,405,1950001
195,108.1,384,1950001
195,108.2,379,1950001
195,108.3,382,1950001
4025,1,291,40250001
3781,1,359,37810001
3781,2,394,37810001
615,1,484,6150001
615,2,434,6150001
1211,1,136,12110001
964,2.1,80,
964,2.2,129,
964,2.3,131,
972,1,139,
766,1,205,7660001
1179,1,468,11790001
1052,1,222,10520001
1167,1.1,389,11670001
1167,1.2,403,11670001
1167,1.3,408,11670001
1167,1.4,400,11670001
1167,8.1,442,11670001
1167,8.2,457,11670001
1167,8.3,459,11670001
1167,8.4,489,11670001
414,1,298,4140001
3601,1,237,36010001
638,7.1,281,6380004
638,7.2,264,6380004
638,7.3,302,6380004
638,8.1,341,6380001
638,8.2,379,6380001
638,9.1,277,6380001
638,9.2,267,6380001
638,9.3,251,6380001
638,10.1,246,6380002
638,10.2,259,6380002
638,10.3,307,6380002
638,11.1,283,6380002
638,11.2,257,6380002
638,11.3,249,6380002
638,13.1,275,6380002
638,13.2,281,6380002
638,13.3,271,6380002
638,16.1,266,6380004
638,16.2,267,6380004
638,16.3,292,6380004
638,17.1,312,6380004
638,17.2,274,6380004
638,17.3,280,6380004
638,17.4,324,6380004
638,20.1,235,6380002
638,20.2,269,6380002
638,20.3,275,6380002
638,21.1,344,6380004
638,21.2,362,6380004
4024,1,190,40240001
1243,1,414,12430001
1243,2,246,12430001
1243,3,350,12430001
1243,4,479,12430001
1347,1,506,13470001
1347,2.1,269,13470001
1347,2.2,278,13470001
4100,1,334,41000001
4100,2,317,41000001
4100,3,272,41000001
4100,4,335,41000001
4100,5.1,320,41000001
4100,5.2,348,41000001
4100,5.3,349,41000001
4100,5.4,329,41000001
4100,5.5,316,41000001
4100,6,365,41000001
4100,7,271,41000001
2620,1,384,26200011
2620,2,493,26200011
2620,3.1,484,26200011
2620,3.2,443,26200011
2620,6,538,26200013
2620,7,313,26200033
2620,14.1,428,26200013
2620,14.2,430,26200013
2620,14.3,423,26200013
2620,14.4,449,26200013
2620,24,494,26200013
2620,25,390,26200033
2620,29.1,386,26200011
2620,29.2,382,26200011
2620,33,442,26200033
2620,35.1,412,26200011
2620,35.2,411,26200011
2620,36.1,269,26200021
2620,36.2,279,26200021
2620,42.1,529,26200032
2620,42.2,550,26200032
2620,42.3,521,26200032
2620,42.4,521,26200032
2620,42.5,521,26200032
2620,42.6,519,26200032
2620,9,405,26200034
2620,16.1,331,26200023
2620,16.2,358,26200023
2620,16.3,338,26200023
2620,19.1,407,26200034
2620,19.2,399,26200034
2620,19.3,414,26200034
2620,19.4,401,26200034
2620,19.5,390,26200034
2620,20,345,26200023
2620,21.1,369,26200024
2620,21.2,334,26200024
2620,21.3,401,26200024
2620,21.4,340,26200024
2620,21.5,355,26200024
2620,21.6,361,26200024
2620,23.1,328,26200021
2620,23.2,350,26200021
2620,23.3,355,26200021
2620,32.1,289,26200034
2620,32.2,295,26200032
2620,40.1,556,26200022
2620,40.2,547,26200022
2620,43,407,26200023
2620,45,469,26200023
2620,950,560,26200023
2620,951.1,370,26200022
2620,951.2,383,26200022
2620,951.3,369,26200022
2620,952,476,26200023
3611,1,481,36110001
3611,2,400,36110001
3611,3,426,36110001
3611,4.1,425,36110001
3611,4.2,400,36110001
3611,4.3,382,36110001
3611,5,352,36110001
3611,6,383,36110001
6800,1,287,68000015
6800,3,218,68000015
6800,4,300,68000014
6800,5,284,68000013
6800,6,218,68000015
6800,7,204,68000015
6800,8.1,411,68000023
6800,8.2,399,68000023
6800,9,334,68000015
6800,10,280,68000014
6800,11.1,267,68000021
6800,11.2,275,68000021
6800,12,251,68000014
6800,13,416,68000013
6800,14,277,68000022
6800,16.1,383,68000021
6800,16.2,364,68000021
6800,16.3,370,68000021
6800,16.4,326,68000021
6800,17,421,68000021
6800,18,255,68000014
6800,19,229,68000013
6800,20,241,68000021
6800,23,454,68000022
6800,24,527,68000022
6800,25,450,68000023
6800,28,399,68000031
6800,29,494,68000021
6800,30.1,454,68000023
6800,30.2,440,68000023
6800,30.3,428,68000023
6800,30.4,412,68000023
6800,32,306,68000032
6800,33.1,320,68000031
6800,33.2,319,68000031
6800,33.3,327,68000023
6800,35.1,462,68000034
6800,35.2,421,68000034
6800,35.3,426,68000034
6800,36.1,377,68000042
6800,36.2,384,68000042
6800,36.3,364,68000042
6800,36.4,361,68000042
6800,37.1,273,68000034
6800,37.2,278,68000034
6800,38,273,68000034
6800,39,520,68000043
6800,41.1,226,68000034
6800,41.2,200,68000034
6800,42,339,68000032
6800,44,462,68000022
6800,45.1,471,68000043
6800,45.2,492,68000022
6800,46,515,68000022
6800,49,380,68000022
6800,50,299,68000014
6800,51,247,68000014
6800,52,317,68000014
6800,53,473,68000042
6800,54,371,68000041
6800,55,496,68000041
6800,59,471,68000021
6800,61,489,68000022
6800,62,411,68000022
6800,63,397,68000021
6800,64,425,68000021
6800,65,531,68000011
6800,66,486,68000011
6800,67,380,68000011
6800,68,489,68000041
6800,69,426,68000011
6800,70,380,68000011
6800,71,436,68000011
6800,72,434,68000022
6800,73,529,68000011
6800,74,430,68000011
6800,75,356,68000015
6800,76,462,68000031
6800,77.1,576,68000016
6800,77.2,613,68000016
6800,78,408,68000022
6800,79,453,68000033
9500,2,376,95000035
9500,3,392,95000035
9500,4,382,95000033
9500,5.1,449,95000032
9500,5.2,422,95000032
9500,5.3,420,95000032
9500,5.4,405,95000032
9500,5.5,400,95000032
9500,6,393,95000032
9500,8.1,327,95000041
9500,8.2,372,95000041
9500,8.3,367,95000041
9500,12,193,95000042
9500,13,315,95000042
9500,14,179,95000012
9500,15.1,388,95000012
9500,15.2,361,95000012
9500,15.3,363,95000012
9500,15.4,366,95000012
9500,16,297,95000013
9500,17,381,95000033
9500,18,333,95000032
9500,19,382,95000032
9500,20,326,95000012
9500,21,294,95000012
9500,22,231,95000021
9500,23,273,95000021
9500,24,240,95000021
9500,25,349,95000021
9500,26,274,95000042
9500,27,274,95000013
9500,29,351,95000035
9500,34,369,95000032
9500,35,349,95000032
9500,36,252,95000032
9500,37,407,95000032
9500,38,403,95000032
9500,39,266,95000032
9500,40.1,457,95000041
9500,40.2,439,95000041
9500,40.3,416,95000041
9500,40.4,432,95000041
9500,43.1,412,95000033
9500,43.2,436,95000033
9500,43.3,405,95000033
9500,44,347,95000032
9500,45,478,95000035
9500,46,467,95000035
9500,47,396,95000035
9500,48,227,95000032
9500,49,300,95000012
9500,50,207,95000012
9500,52,343,95000013
9500,55,420,95000035
9500,59.1,525,95000014
9500,59.2,517,95000014
9500,59.3,521,95000014
9500,953.1,464,95000023
9500,953.2,441,95000023
9500,953.3,458,95000023
9500,953.4,432,95000023
9500,953.5,441,95000023
2630,1.1,184,26300013
2630,2.1,334,26300015
2630,2.2,314,26300015
2630,2.3,315,26300015
2630,3,248,26300042
2630,5,336,26300032
2630,6,366,26300021
2630,8,384,26300021
2630,10,381,26300021
2630,11,386,26300012
2630,12.1,484,26300012
2630,12.2,458,26300012
2630,12.3,435,26300012
2630,14.1,238,26300014
2630,14.2,253,26300014
2630,15,367,26300012
2630,16,355,26300022
2630,17,350,26300036
2630,18,292,26300022
2630,19,288,26300042
2630,21,264,26300035
2630,22,407,26300035
2630,23,276,26300042
2630,24,383,26300014
2630,25,435,26300021
2630,26,364,26300014
2630,28,387,26300022
2630,29,287,26300024
2630,30,425,26300024
2630,31,344,26300025
2630,32,367,26300025
2630,33,297,26300025
2630,34,329,26300025
2630,35,337,26300025
2630,36,277,26300024
2630,37,341,26300025
2630,38,256,26300024
2630,39,318,26300024
2630,40,335,26300025
2630,41,312,26300035
2630,42,270,26300035
2630,43,396,26300025
2630,44,289,26300025
2630,45,436,26300014
2630,48.1,431,26300032
2630,48.2,430,26300032
2630,48.3,432,26300032
2630,49.1,399,26300033
2630,49.2,360,26300033
2630,49.3,390,26300033
2630,49.4,353,26300033
2630,49.5,340,26300033
2630,51,318,26300036
2630,52,418,26300036
2630,57.1,397,26300034
2630,57.2,392,26300034
2630,57.3,412,26300034
2630,57.4,398,26300034
2630,61,433,26300034
2630,63,423,26300033
2630,64,361,26300034
2630,65,299,26300033
2630,67,310,26300034
2630,68,434,26300033
2630,69,275,26300034
2630,70.1,474,26300036
2630,70.2,452,26300036
2630,70.3,477,26300036
2630,70.4,471,26300036
2630,71,255,26300036
2630,72,530,26300032
2630,73,557,26300033
2630,76,423,26300025
2630,77.1,261,26300042
2630,77.2,274,26300042
2630,78.1,415,26300042
2630,78.2,425,26300042
2630,78.3,409,26300042
2630,80.1,510,26300042
2630,80.2,510,26300042
2630,80.3,505,26300042
2630,80.4,530,26300042
2630,81,463,26300021
2300,1,429,23000001
2300,2.1,242,23000002
2300,2.2,205,23000002
2300,3.1,296,23000001
2300,3.2,310,23000001
2300,3.3,312,23000001
2300,4,324,23000002
2300,5,443,23000002
2300,6.1,326,23000002
2300,6.2,336,23000002
2300,6.3,364,23000002
2300,10.1,419,23000003
2300,10.2,407,23000003
2300,10.3,385,23000003
2300,10.4,395,23000003
2300,15,454,23000002
2300,17.1,323,23000003
2300,17.2,328,23000004
2300,19,219,23000002
2300,20,319,23000001
2300,21.1,343,23000003
2300,21.2,342,23000003
2300,21.3,331,23000003
2300,24.1,477,23000004
2300,24.2,462,23000004
2300,24.3,473,23000004
2300,24.4,452,23000004
9600,2,387,96000033
9600,6.1,211,96000031
9600,6.2,224,96000031
9600,7,251,96000023
9600,8,333,96000023
9600,10,243,96000023
9600,11,325,96000023
9600,12,348,96000014
9600,13,240,96000014
9600,14,313,96000031
9600,15,176,96000014
9600,16,361,96000031
9600,17,310,96000023
9600,18,230,96000014
9600,22,307,96000032
9600,24.1,326,96000031
9600,24.2,337,96000031
9600,24.3,275,96000031
9600,24.4,298,96000031
9600,24.5,304,96000031
9600,24.6,249,96000031
9600,26,325,96000014
9600,28,209,96000013
9600,29.1,296,96000013
9600,29.2,294,96000013
9600,29.3,266,96000013
9600,29.4,272,96000013
9600,29.5,250,96000013
9600,32,378,96000014
9600,34.1,359,96000014
9600,34.2,330,96000014
9600,34.3,329,96000014
9600,34.4,345,96000014
9600,35,278,96000012
9600,36,327,96000012
9600,37,301,96000012
9600,38,311,96000012
9600,39,312,96000012
9600,40.1,441,96000034
9600,40.2,423,96000034
9600,40.3,416,96000034
9600,40.4,405,96000034
9600,40.5,428,96000034
9600,41,355,96000034
9600,44,365,96000032
9600,45,284,96000032
9600,47,287,96000023
9600,48.1,413,96000033
9600,48.2,406,96000033
9600,48.3,425,96000033
9600,50,382,96000032
9600,51,290,96000012
9600,52,370,96000012
9600,54,388,96000014
9600,63.1,467,96000011
9600,63.2,440,96000011
9600,63.3,457,96000011
9600,63.4,418,96000011
9600,63.5,431,96000011
9600,64,355,96000014
9600,950,400,96000011
1137,1,462,11370001
1137,2.1,255,11370001
1137,2.2,271,11370001
1137,3,473,11370001
1137,4,606,11370001
1137,5.1,327,11370001
1137,5.2,309,11370001
8200,2,269,82000041
8200,6,332,82000044
8200,7.1,379,82000032
8200,7.2,389,82000032
8200,7.3,386,82000032
8200,7.4,393,82000032
8200,7.5,371,82000032
8200,7.6,360,82000032
8200,7.7,397,82000032
8200,10.1,415,82000044
8200,10.2,429,82000044
8200,10.3,414,82000044
8200,10.4,433,82000044
8200,10.5,403,82000044
8200,10.6,424,82000044
8200,11,311,82000042
8200,12,384,82000042
8200,13,242,82000013
8200,15,269,82000044
8200,18,424,82000042
8200,19,219,82000032
8200,20,319,82000042
8200,22.1,320,82000032
8200,22.2,307,82000032
8200,22.3,332,82000032
8200,22.4,333,82000032
8200,22.5,340,82000032
8200,24,375,82000013
8200,29.1,376,82000023
8200,29.2,417,82000023
8200,29.3,398,82000023
8200,29.4,388,82000023
8200,29.5,387,82000023
8200,33.1,376,82000042
8200,33.2,360,82000042
8200,35,301,82000042
8200,37.1,388,82000032
8200,37.2,372,82000032
8200,37.3,384,82000032
8200,37.4,376,82000032
8200,37.5,354,82000032
8200,40,453,82000011
8200,41,455,82000014
8200,43,342,82000044
8200,45,510,82000014
8200,49.1,474,82000013
8200,49.2,465,82000013
8200,49.3,494,82000013
8200,49.4,447,82000013
8200,49.5,489,82000013
8200,51,309,82000023
8200,52,303,82000023
8200,53,354,82000023
8200,60,529,82000011
8200,61.1,446,82000012
8200,61.2,455,82000012
8200,61.3,448,82000012
8200,62,404,82000023
8200,63,408,82000011
8200,65.1,366,82000023
8200,65.2,381,82000023
8200,65.3,355,82000021
8200,66,449,82000011
8200,67.1,286,82000021
8200,67.2,307,82000021
8200,68,248,82000023
8200,70,292,82000023
8200,72,460,82000011
1034,1,480,10340009
1034,3,469,10340005
1034,5,315,10340003
1034,6,276,10340005
1034,7,253,10340004
1034,8.1,460,10340008
1034,8.2,459,10340008
1034,8.3,471,10340008
1034,8.4,487,10340008
1034,8.5,480,10340008
1034,9,254,10340005
1034,10,415,10340005
1034,11,332,10340009
1034,12.1,445,10340010
1034,12.2,477,10340010
1034,12.3,477,10340010
1034,12.4,468,10340010
1034,12.5,464,10340010
1034,14,400,10340003
1034,15,333,10340003
1034,16,422,10340005
1034,19,512,10340005
1034,21,516,10340005
1034,22,314,10340009
1034,24.1,411,10340006
1034,24.2,430,10340006
1034,24.3,460,10340006
1034,24.4,404,10340006
1034,24.5,436,10340006
1034,950,471,10340009
3746,1,388,37460001
78,1,206,780001
469,1.1,466,4690004
469,1.2,487,4690004
469,1.3,489,4690004
469,1.4,495,4690004
469,4,404,4690003
469,5.1,286,4690004
469,5.2,270,4690004
469,8,416,4690002
469,9,407,4690002
469,10.1,495,4690002
469,10.2,496,4690002
469,11,397,4690002
469,12,364,4690002
469,13,417,4690002
2800,2,387,28000005
2800,3,382,28000006
2800,4,340,28000006
2800,5,299,28000003
2800,6,307,28000010
2800,12,354,28000006
2800,13,321,28000005
2800,14,343,28000005
2800,16,284,28000006
2800,17,338,28000006
2800,18.1,376,28000004
2800,18.2,339,28000004
2800,18.3,342,28000004
2800,18.4,345,28000004
2800,18.5,354,28000004
2800,22.1,344,28000002
2800,22.2,346,28000002
2800,22.3,339,28000002
2800,22.4,319,28000002
2800,22.5,320,28000002
2800,26.1,309,28000011
2800,26.2,331,28000011
2800,26.3,287,28000002
2800,28,363,28000003
2800,30.1,436,28000003
2800,30.2,437,28000003
2800,30.3,415,28000003
2800,951.1,413,28000003
2800,951.2,395,28000003
2800,951.3,394,28000003
2800,951.4,379,28000003
2800,951.5,319,28000003
3640,1,348,36400003
3640,3,406,36400003
3640,4.1,425,36400002
3640,4.2,423,36400002
3640,4.3,419,36400002
3640,5,468,36400003
3640,7,434,36400003
3640,9,398,36400004
3640,10,373,36400003
3640,990.1,526,36400002
3640,990.2,512,36400002
4006,1,329,40060001
543,1.1,232,5430001
543,1.2,265,5430001
543,1.3,284,5430001
543,2,355,5430001
543,5,264,5430001
543,6.1,356,5430001
543,6.2,410,5430001
543,7,336,5430001
543,9.1,338,5430001
543,9.2,368,5430001
543,10,390,5430001
1334,1,197,13340001
990,1,238,9900001
2640,1,569,26400033
2640,2,442,26400024
2640,4,411,26400033
2640,5.1,460,26400023
2640,5.2,462,26400023
2640,6,401,26400024
2640,7,570,26400034
2640,8,507,26400033
2640,9,483,26400024
2640,10,427,26400034
2640,11,393,26400033
2640,13.1,509,26400033
2640,13.2,516,26400033
2640,13.3,539,26400033
2640,14,492,26400023
2640,15,401,26400024
2640,16,483,26400024
2640,18,546,26400034
2640,19,488,26400021
2640,20,379,26400022
2640,21,508,26400021
2640,22,439,26400033
2640,23,418,26400022
2640,24,361,26400021
2640,26,336,26400012
2640,27,360,26400012
2640,28,389,26400014
2640,29,488,26400013
2640,30,399,26400014
2640,31,477,26400013
2640,32,332,26400013
2640,33.1,408,26400022
2640,34,473,26400014
2640,35,568,26400026
2640,36.1,353,26400026
2640,36.2,353,26400026
2640,36.3,362,26400026
2640,37,404,26400024
2640,39,425,26400024
2640,41,483,26400024
2640,42,391,26400021
2640,43,394,26400021
2640,45,391,26400013
2640,46,430,26400033
2640,47,337,26400013
2640,49,456,26400024
2640,50,389,26400013
2640,51.1,495,26400034
2640,51.2,521,26400034
2640,51.3,515,26400034
2640,53,355,26400022
2640,54,411,26400026
2640,55.1,527,26400043
2640,55.2,545,26400043
2640,55.3,532,26400043
2640,55.4,507,26400043
2640,55.5,532,26400043
2640,55.6,529,26400043
2640,55.7,547,26400043
2640,57,405,26400041
2640,62.1,467,26400014
2640,62.2,441,26400021
2640,63,532,26400034
2640,64.1,546,26400041
2640,64.2,555,26400041
2640,64.3,546,26400041
2640,64.4,547,26400041
2640,64.5,535,26400041
2640,64.6,544,26400041
2640,64.7,546,26400041
2640,64.8,546,26400041
2640,68,498,26400026
2640,73,488,26400032
2640,78,261,26400048
2640,79.1,532,26400049
2640,79.2,551,26400049
2640,79.3,534,26400049
2640,79.4,554,26400049
2640,80,425,26400032
2640,81,578,26400048
2640,82,234,26400048
2640,950,501,26400032
26,1.1,405,260001
26,1.2,407,260001
26,1.3,428,260001
26,1.4,427,260001
3602,1,433,36020001
8300,13,428,83000723
8300,30,279,83000116
8300,32,340,83000116
8300,34,402,83000116
8300,45,274,83000116
8300,61,296,83000214
8300,62,335,83000214
8300,63.1,372,83000224
8300,63.2,340,83000224
8300,63.3,376,83000224
8300,63.4,343,83000224
8300,63.5,315,83000224
8300,124.1,404,83000113
8300,124.2,383,83000113
8300,124.3,319,83000113
8300,125,346,83000116
8300,130,358,83000124
8300,136,349,83000124
8300,140,371,83000131
8300,143.1,341,83000122
8300,143.2,374,83000122
8300,143.3,336,83000122
8300,143.4,348,83000122
8300,143.5,338,83000122
8300,143.6,333,83000122
8300,146,457,83000116
8300,147,345,83000126
8300,161,302,83000124
8300,162,426,83000131
8300,165.1,434,83000131
8300,165.2,464,83000131
8300,165.3,434,83000131
8300,165.4,449,83000131
8300,166,339,83000126
8300,167,496,83000131
8300,228.1,286,83000116
8300,228.2,311,83000116
8300,228.3,298,83000116
8300,228.4,338,83000116
8300,228.5,312,83000116
8300,228.6,287,83000116
8300,228.7,288,83000116
8300,232.1,361,83000122
8300,232.2,345,83000122
8300,232.3,364,83000122
8300,232.4,328,83000122
8300,232.5,289,83000122
8300,233,332,83000124
8300,242.1,356,83000115
8300,242.2,352,83000115
8300,242.3,332,83000115
8300,242.4,359,83000115
8300,242.5,345,83000115
8300,242.6,350,83000115
8300,242.7,355,83000115
8300,303,363,83000116
8300,304,345,83000116
8300,336,428,83000131
8300,339.1,532,83000133
8300,339.2,539,83000133
8300,339.3,540,83000133
8300,956.1,420,83000114
8300,956.2,433,83000114
8300,956.3,417,83000114
8300,956.4,436,83000114
8300,956.5,438,83000114
8300,956.6,404,83000114
8300,956.7,407,83000114
8300,956.8,389,83000114
8300,46.1,480,83000422
8300,46.2,502,83000422
8300,46.3,475,83000422
8300,46.4,463,83000422
8300,46.5,436,83000422
8300,50.1,431,83000214
8300,50.2,430,83000214
8300,50.3,447,83000214
8300,50.4,438,83000214
8300,50.5,439,83000214
8300,50.6,433,83000214
8300,55,414,83000212
8300,56,455,83000212
8300,59.1,477,83000213
8300,59.2,433,83000213
8300,65,334,83000224
8300,66,385,83000224
8300,70,401,83000421
8300,71,375,83000224
8300,73,291,83000223
8300,131,330,83000224
8300,134,377,83000421
8300,139,269,83000222
8300,141,419,83000132
8300,168,473,83000132
8300,199.1,431,83000214
8300,199.2,428,83000214
8300,204,371,83000224
8300,215,341,83000222
8300,216.1,424,83000221
8300,216.2,456,83000221
8300,216.3,401,83000221
8300,216.4,383,83000221
8300,217,329,83000224
8300,218,286,83000224
8300,224.1,508,83000215
8300,224.2,488,83000215
8300,224.3,495,83000215
8300,224.4,496,83000215
8300,234.1,470,83000225
8300,234.2,466,83000225
8300,234.3,461,83000225
8300,234.4,487,83000225
8300,234.5,449,83000225
