stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
91000032,9100,32,6470,4186,4152,10,844,18,10,0,0,1,243,2,2,0,2,422,370,1342,62,1,0,2,2,496,1,2,61,65,3,201
91000013,9100,13,3900,2423,2400,6,556,10,7,0,0,0,182,0,1,0,0,252,168,732,52,0,0,0,0,269,0,1,34,36,4,96
91000031,9100,31,5401,3680,3651,8,708,14,17,0,0,2,207,1,0,0,0,381,401,1142,60,0,1,0,0,483,1,4,57,33,2,137
91000014,9100,14,2808,1690,1659,5,169,29,4,0,0,0,69,0,0,0,0,165,195,631,14,0,0,2,0,123,0,3,37,23,1,194
91000021,9100,21,3509,2062,2043,6,128,26,4,0,0,0,93,0,0,0,0,181,269,911,14,1,0,1,0,85,0,0,24,52,3,251
91000023,9100,23,3729,2385,2351,6,203,16,8,0,0,1,135,0,0,0,0,209,480,893,19,1,1,2,0,126,0,1,33,41,2,180
91000022,9100,22,1275,752,728,2,78,11,2,0,0,0,22,0,1,0,0,49,169,245,6,0,0,0,0,53,0,1,3,16,1,71
91000024,9100,24,1780,1088,1078,3,147,5,2,0,0,0,88,0,0,0,0,130,76,389,6,0,0,0,0,66,0,1,22,20,2,124
91000034,9100,34,7896,5497,5420,13,988,17,34,0,0,0,323,0,0,0,0,561,710,1730,98,2,0,0,0,678,0,1,53,49,18,158
91000033,9100,33,1698,1030,1016,3,247,2,1,0,0,0,73,0,0,0,0,84,31,356,23,1,0,1,0,133,0,1,20,5,0,38
91000041,9100,41,3184,2240,2214,5,358,9,4,0,0,0,175,0,1,0,0,226,178,794,37,0,0,0,0,301,0,1,22,34,1,73
91000043,9100,43,439,287,282,1,31,0,14,0,0,0,19,0,0,0,0,24,75,77,2,1,0,0,2,20,1,0,2,3,1,10
91000042,9100,42,4778,3558,3546,8,672,20,20,0,0,0,237,0,1,0,0,389,235,1333,60,3,1,2,1,401,0,1,31,21,3,115
43040001,4304,1,447,381,380,1,3,2,0,0,0,0,232,0,0,0,0,8,3,88,2,0,0,0,0,12,0,2,7,20,0,1
550001,55,1,380,278,277,1,43,1,0,0,0,0,9,0,0,0,0,50,4,142,2,0,0,0,0,8,0,0,1,9,0,8
5900001,590,1,323,218,217,1,135,0,1,0,0,0,10,0,0,0,0,10,2,14,12,0,0,0,0,22,0,0,10,0,0,1
43030001,4303,1,154,110,108,1,26,0,0,0,0,0,11,0,0,0,0,8,7,9,7,0,0,0,0,34,0,0,5,1,0,0
4050001,405,1,705,493,492,1,196,3,0,0,0,0,21,0,0,0,0,43,2,81,46,2,0,0,0,83,0,0,7,1,1,6
2960001,296,1,229,141,140,1,78,0,0,0,1,0,6,0,0,0,0,4,0,16,16,0,0,0,0,10,0,0,6,0,1,2
37250001,3725,1,1341,1093,1089,2,11,4,0,0,0,1,691,0,0,0,0,18,2,272,1,3,0,0,0,5,0,0,5,70,0,6
10570001,1057,1,71,40,40,1,5,0,0,0,0,0,1,0,0,0,0,7,0,14,0,0,0,0,0,4,0,0,2,2,2,3
13140001,1314,1,398,310,309,1,90,1,0,0,0,0,18,0,0,0,0,28,6,81,10,0,0,0,0,54,0,0,2,6,2,11
3120001,312,1,205,163,163,1,66,0,0,0,0,0,14,0,0,0,0,21,4,25,9,1,0,0,0,14,0,0,4,2,2,1
6860001,686,1,952,739,735,2,115,5,0,0,0,0,33,0,0,0,0,70,21,315,11,0,0,0,0,93,0,0,23,11,0,38
8580001,858,1,834,705,700,2,368,1,1,0,0,0,25,0,0,0,0,39,5,69,39,0,0,0,0,140,0,0,10,2,0,1
8270001,827,1,409,333,333,1,167,0,2,0,0,0,15,0,0,0,0,28,4,42,14,0,0,1,0,52,0,0,4,2,0,2
10710001,1071,1,363,279,278,1,27,4,1,0,0,0,34,0,0,0,0,31,3,128,0,0,0,0,0,7,0,0,3,14,0,26
12590001,1259,1,171,136,136,1,13,0,80,0,0,0,0,0,0,0,0,3,0,0,37,0,0,0,2,0,0,0,1,0,0,0
150001,15,1,300,230,228,1,2,2,0,0,0,0,13,0,0,0,0,13,1,142,0,0,0,0,0,4,0,0,2,4,0,45
13330001,1333,1,1582,1342,1339,3,10,43,0,0,0,0,867,0,0,0,0,9,4,167,2,2,0,0,0,3,0,0,4,200,0,28
37900001,3790,1,425,311,309,1,7,1,0,0,0,1,81,0,0,0,0,10,18,164,0,0,0,0,0,4,0,1,8,9,0,5
12840001,1284,1,1924,1553,1551,3,758,4,1,0,0,0,50,0,0,0,0,92,11,192,71,0,0,0,0,350,0,0,13,7,1,1
2570001,257,1,338,263,263,1,52,1,0,0,0,0,13,0,0,0,0,36,6,90,12,0,0,0,0,16,0,0,4,6,0,27
37260001,3726,1,922,760,756,2,12,9,1,0,0,1,296,0,0,0,0,13,119,213,2,2,0,1,0,5,0,0,8,70,0,4
4470001,447,1,1697,1343,1334,3,559,6,0,0,0,0,49,0,0,0,0,115,23,266,71,1,0,0,0,227,0,0,8,3,0,6
590001,59,1,533,443,442,1,7,3,0,0,0,0,215,0,0,0,0,17,1,134,5,3,0,0,0,9,0,0,3,35,0,10
8440001,844,1,315,222,222,1,126,0,0,0,0,0,6,0,0,0,0,10,2,11,21,0,0,0,0,36,0,0,10,0,0,0
20450001,2045,1,392,337,335,1,62,7,0,0,0,0,23,0,0,0,0,51,2,114,1,1,0,1,0,17,0,0,2,26,0,28
37670001,3767,1,288,245,244,1,0,10,0,0,0,0,27,0,0,0,0,0,1,13,0,0,0,1,0,0,0,0,0,173,0,19
4490001,449,1,871,748,746,2,20,10,0,0,0,0,465,0,0,0,0,18,2,148,6,0,0,0,0,30,0,0,0,44,0,3
8090001,809,1,387,355,352,1,15,11,0,0,0,0,42,0,0,0,0,24,2,181,0,0,0,0,0,13,0,0,4,25,1,34
5220001,522,1,4326,3126,3113,6,15,0,3019,0,1,0,0,0,0,0,0,9,1,5,18,0,0,3,29,4,0,2,0,2,1,4
5220004,522,4,2888,1980,1971,4,13,0,1917,1,0,2,0,0,0,0,0,3,0,2,12,1,0,0,12,3,0,1,1,1,0,2
4330001,433,1,510,408,407,1,276,0,0,0,0,0,8,0,0,0,0,18,2,11,45,0,0,0,0,34,0,0,12,0,1,0
7770001,777,1,402,308,304,1,126,0,1,0,0,0,1,0,0,0,0,4,0,8,136,0,0,0,0,23,0,4,0,0,0,1
7050001,705,1,301,211,210,1,110,0,0,0,0,0,4,0,0,0,0,2,0,9,65,0,0,0,0,18,0,0,2,0,0,0
11470001,1147,1,223,182,181,1,30,2,0,0,0,0,8,0,0,0,0,27,1,57,2,0,0,0,0,8,0,1,3,2,0,40
40140001,4014,1,189,150,150,1,16,0,0,0,0,0,49,0,0,0,0,11,3,38,5,1,0,0,0,16,0,0,5,5,0,1
1740001,174,1,473,380,380,1,166,1,2,0,0,0,18,0,0,0,0,23,3,53,33,0,0,0,0,74,0,0,4,1,0,2
12540001,1254,1,336,257,257,1,109,0,1,0,0,0,4,0,0,0,0,10,0,8,100,0,0,0,1,17,0,0,4,0,3,0
5230001,523,1,1149,897,887,2,11,0,284,0,0,1,0,0,0,0,1,5,0,5,551,0,0,0,20,1,0,0,0,0,0,8
36550001,3655,1,832,671,669,2,86,5,0,0,0,0,116,0,0,0,0,74,31,223,8,0,0,0,0,97,0,1,20,3,1,4
14190001,1419,1,1233,969,964,3,18,7,0,0,0,0,300,0,0,0,0,32,11,405,1,0,0,0,0,16,0,1,10,138,0,25
3510001,351,1,932,744,744,2,6,0,0,0,0,0,339,0,0,0,0,24,4,220,1,1,0,0,0,13,0,0,3,127,0,6
11950001,1195,1,176,75,74,1,27,1,1,0,0,0,11,0,0,0,0,3,1,9,6,0,0,0,0,6,0,0,9,0,0,0
12800001,1280,1,174,115,114,1,47,0,0,0,0,1,14,0,0,0,0,9,4,17,4,1,0,0,0,13,0,0,3,1,0,0
8510001,851,1,691,557,556,1,172,1,0,0,0,0,38,0,0,0,0,73,6,142,22,0,0,0,0,77,0,0,16,3,0,6
3590001,359,1,344,262,260,1,162,0,0,0,0,0,0,0,0,0,0,12,0,5,36,0,0,0,0,36,0,0,6,2,1,0
8080001,808,1,392,293,292,1,194,0,1,0,0,0,2,0,0,0,0,8,1,12,41,0,0,0,0,33,0,0,0,0,0,0
5530001,553,1,538,434,431,1,247,2,0,0,0,0,17,0,0,0,0,30,4,40,34,0,0,0,0,47,0,1,9,0,0,0
7200001,720,1,535,468,467,1,15,4,0,0,0,0,270,0,0,0,0,12,3,92,11,0,0,0,0,14,1,0,3,34,0,8
2560001,256,1,577,444,444,1,253,0,0,0,0,0,4,0,0,0,0,2,1,8,116,0,0,0,0,40,0,0,20,0,0,0
110001,11,1,359,262,261,1,86,0,0,0,0,0,27,0,0,0,0,36,3,59,9,0,0,0,0,32,0,0,3,3,0,3
1650001,165,1,379,307,307,1,76,0,0,0,0,0,22,0,0,0,0,47,1,102,2,0,0,0,0,45,0,0,5,1,0,6
4020001,402,1,566,381,381,1,151,0,7,0,0,0,5,0,0,0,0,5,1,3,175,0,0,0,0,27,0,1,5,0,0,1
6990001,699,1,557,439,439,1,213,0,1,0,0,0,23,0,0,0,0,34,9,61,24,0,0,0,0,61,0,0,4,5,2,2
20470001,2047,1,372,281,280,1,109,0,0,0,0,0,11,0,0,0,0,21,1,72,18,1,0,0,0,29,0,1,5,4,0,8
690001,69,1,344,269,268,1,121,0,2,0,0,0,6,0,0,0,0,6,1,8,93,1,0,0,0,24,0,0,5,0,0,1
3480001,348,1,339,216,215,1,124,3,0,0,0,0,5,0,0,0,0,5,0,18,26,0,0,0,0,23,0,0,10,0,0,1
7690001,769,1,398,300,299,1,26,2,6,0,0,0,159,0,0,0,0,13,2,40,6,2,0,1,1,19,1,0,3,16,0,2
20480001,2048,1,393,315,314,1,77,1,0,0,0,0,40,1,0,0,0,27,1,60,12,0,0,0,0,21,0,0,2,61,0,11
3310001,331,1,889,695,693,2,321,1,1,0,0,0,13,0,0,0,0,45,3,84,75,1,0,0,0,127,0,0,17,5,0,0
6020001,602,1,377,280,280,1,146,0,3,0,0,0,3,0,0,0,0,3,6,2,99,0,0,0,0,12,0,0,4,2,0,0
12360001,1236,1,948,774,774,2,383,1,2,0,0,0,18,0,0,0,0,52,7,54,72,0,0,0,0,165,0,0,17,1,0,2
36200001,3620,1,72,55,55,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0
8250001,825,1,646,521,520,1,106,3,1,0,0,0,43,0,0,0,0,46,6,207,17,0,0,0,1,51,0,1,6,18,0,14
72000002,7200,2,5069,4193,4168,8,1463,15,1,0,0,2,194,0,1,0,0,396,49,890,186,2,0,1,0,826,0,3,46,29,0,64
72000001,7200,1,1494,1061,1045,3,138,6,1,0,0,1,54,0,0,0,0,124,95,373,14,0,0,0,0,91,1,1,11,34,1,100
72000003,7200,3,5025,3800,3758,9,1077,31,3,0,1,1,228,0,0,0,0,370,64,1016,162,6,2,1,0,550,1,1,33,78,3,130
72000008,7200,8,4582,3525,3508,7,1175,30,8,0,0,1,175,0,0,0,0,328,78,812,154,1,1,0,0,574,0,0,39,49,2,81
72000007,7200,7,2777,2082,2075,4,606,23,0,0,0,1,92,0,0,0,0,198,44,560,84,0,0,0,0,333,0,2,32,38,6,56
72000004,7200,4,4754,3497,3459,9,1033,30,5,1,0,0,152,0,0,0,0,388,119,823,180,2,1,0,0,577,0,2,42,53,2,49
72000011,7200,11,2609,2222,2208,4,742,14,2,1,0,0,97,0,0,0,0,253,43,431,99,1,0,0,1,421,0,1,28,21,2,51
72000006,7200,6,3335,2894,2886,5,1123,14,4,0,0,0,111,0,0,0,0,250,39,475,96,1,0,0,0,729,0,0,15,6,1,22
72000005,7200,5,1030,841,841,2,299,10,1,0,0,0,37,0,0,0,0,48,19,164,54,0,0,0,0,191,0,0,7,4,0,7
1860001,186,1,157,79,79,1,37,0,0,0,0,0,3,0,0,0,0,8,5,14,4,0,0,0,0,6,0,0,0,0,1,1
37870001,3787,1,785,634,629,1,97,3,0,0,0,0,125,0,0,0,0,67,26,198,6,1,0,0,0,81,1,0,10,9,1,4
37130001,3713,1,126,77,77,1,25,0,0,0,0,0,6,0,0,0,0,8,2,22,2,0,0,0,0,9,0,0,2,1,0,0
1580001,158,1,1201,905,900,2,616,2,0,0,0,0,15,0,0,0,0,26,10,25,100,0,0,0,0,94,0,0,10,0,0,2
4350001,435,1,548,437,437,1,316,1,0,0,0,0,6,0,0,0,0,15,1,9,38,0,0,0,0,43,0,0,3,3,0,2
10610021,1061,21,2599,1663,1631,4,130,2,953,0,1,0,28,0,0,0,0,48,144,180,69,0,0,0,6,46,0,0,14,5,1,4
10610023,1061,23,5163,2868,2807,9,443,20,404,0,0,1,111,0,0,0,1,195,377,844,45,2,0,0,4,193,0,1,28,95,3,40
10610042,1061,42,1959,1009,981,3,77,7,57,0,0,0,36,1,0,0,1,64,305,281,9,0,0,1,3,63,1,0,12,33,3,27
10610022,1061,22,7376,4196,4110,13,401,17,557,0,1,1,179,0,0,0,16,306,930,1173,64,3,2,0,2,267,3,3,54,76,5,50
10610025,1061,25,1614,946,932,3,136,1,83,0,0,0,55,0,0,0,1,85,155,255,12,0,0,0,1,69,0,1,14,34,0,30
10610034,1061,34,560,213,207,1,10,2,5,0,0,0,7,0,0,0,0,20,76,63,2,0,0,0,1,9,0,0,3,7,0,2
10610041,1061,41,4046,2027,1965,7,145,5,208,1,1,0,89,0,0,0,0,158,520,617,13,4,0,0,4,120,2,0,20,25,3,30
10610031,1061,31,1923,1068,1042,3,83,6,130,1,0,0,36,0,1,0,0,96,281,264,17,2,0,0,1,63,0,0,13,36,4,8
10610033,1061,33,1421,711,695,3,66,4,45,0,0,0,36,0,0,0,0,62,168,208,5,1,0,0,1,50,0,1,13,14,0,21
10610032,1061,32,989,706,703,2,112,0,240,0,0,0,36,0,0,0,1,32,35,145,33,0,0,0,0,47,0,0,8,8,0,6
10610011,1061,11,6420,4071,3992,10,366,10,558,0,1,2,159,0,1,0,1,323,1097,1080,43,4,3,0,4,221,5,4,44,35,9,22
10610043,1061,43,1781,1073,1054,3,137,4,41,0,0,0,71,0,0,0,0,91,146,366,11,0,1,0,1,93,0,2,16,49,0,25
10610024,1061,24,1298,773,759,2,58,1,75,0,0,0,31,0,0,0,0,53,221,228,11,0,0,0,2,45,0,0,14,11,0,9
10610012,1061,12,1938,1262,1236,3,105,1,243,0,0,1,47,0,0,0,0,85,260,350,16,0,0,0,0,85,0,3,15,11,1,13
73000023,7300,23,725,467,463,1,11,0,414,0,0,0,0,0,0,0,0,5,2,11,12,0,1,0,4,0,0,0,2,0,0,1
73000012,7300,12,11161,7019,6974,18,196,1,6456,0,1,0,0,1,0,0,0,23,41,62,143,3,1,0,18,5,1,2,9,1,0,10
73000043,7300,43,10553,6547,6446,17,46,2,6201,2,0,0,2,0,0,0,2,19,5,30,89,0,1,1,27,7,0,1,3,1,1,6
73000021,7300,21,5615,3023,3003,9,120,2,2657,1,0,0,2,0,0,0,0,14,14,70,63,0,0,0,15,18,0,1,8,1,1,16
73000022,7300,22,520,313,311,1,0,0,299,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0
73000032,7300,32,3637,2074,2049,6,57,0,1893,0,0,0,0,0,1,0,0,13,23,15,28,0,1,1,8,2,1,1,5,0,0,0
73000035,7300,35,3410,2202,2186,5,110,0,1901,0,1,0,0,0,0,0,0,13,15,50,82,0,0,0,2,5,1,1,1,1,1,2
73000034,7300,34,5515,3354,3338,8,118,2,3034,0,0,0,0,1,0,0,2,16,9,51,66,1,0,1,9,13,1,1,3,5,1,4
73000041,7300,41,1315,760,755,2,28,1,664,0,0,0,1,0,0,0,0,7,4,9,35,0,0,2,3,0,0,0,0,0,1,0
73000013,7300,13,3041,2123,2112,4,39,0,1985,0,0,0,0,0,0,0,2,11,5,10,42,0,0,2,3,7,0,1,3,1,0,1
73000014,7300,14,3853,2428,2412,6,105,0,2187,0,0,0,1,0,0,0,1,4,7,25,60,0,0,0,7,5,0,1,4,2,0,3
73000033,7300,33,1912,1250,1230,3,23,0,1153,0,1,0,0,0,0,0,0,5,1,4,25,0,0,2,6,3,0,0,2,0,1,4
73000044,7300,44,1975,1129,1120,3,16,1,1037,1,0,0,0,0,0,0,0,6,0,6,22,0,0,1,6,5,0,0,3,0,0,16
25000006,2500,6,2932,1919,1897,5,399,15,3,0,0,0,118,0,0,0,0,186,252,524,26,1,1,0,0,213,0,0,32,22,4,101
25000005,2500,5,3772,2562,2528,6,336,22,5,0,1,0,115,0,1,0,0,276,296,961,29,0,0,0,0,311,1,1,36,11,1,125
25000002,2500,2,3288,1971,1909,6,229,17,25,1,0,0,61,0,0,0,0,157,493,587,26,0,3,0,1,163,0,3,32,18,4,89
25000007,2500,7,4485,3124,3105,7,737,20,40,0,0,0,143,0,0,0,0,342,226,878,80,2,0,1,0,466,1,2,61,18,1,87
25000003,2500,3,1106,625,614,2,113,3,10,0,0,0,32,0,0,0,0,67,65,198,13,2,0,0,1,76,0,0,17,3,4,10
25000004,2500,4,3735,2798,2776,6,661,18,27,1,0,1,101,0,0,0,0,339,237,807,54,2,0,0,0,442,0,1,27,4,0,54
35550001,3555,1,149,105,105,1,30,0,0,0,0,0,11,0,0,0,0,14,3,25,3,0,0,0,0,12,0,0,4,3,0,0
6930001,693,1,409,321,321,1,221,0,3,0,0,0,2,0,0,0,0,10,0,9,34,0,0,0,0,33,0,0,8,0,0,1
12420001,1242,1,594,502,500,1,202,0,1,0,0,0,47,0,0,0,0,35,11,81,26,0,0,0,0,78,0,0,16,2,1,0
7920001,792,1,410,324,323,1,105,1,0,0,0,0,15,0,0,0,0,50,6,95,5,0,0,0,0,28,0,0,7,3,0,8
2460001,246,1,2488,1815,1782,4,41,96,1,0,0,0,77,0,0,0,0,66,150,591,5,0,1,1,0,19,1,1,9,313,1,409
2460002,246,2,6244,4999,4960,10,71,768,0,1,0,0,184,0,0,0,0,130,128,923,4,0,0,0,0,39,1,2,22,1047,2,1638
2460004,246,4,996,683,674,2,24,7,3,0,0,0,73,1,0,0,0,46,39,312,5,0,0,0,1,9,0,0,11,93,0,50
2460007,246,7,6462,4927,4870,10,113,86,1,1,0,0,347,1,0,0,0,212,448,1773,9,0,1,0,1,82,2,2,35,980,2,774
2460005,246,5,1298,1006,1000,2,7,42,3,0,0,0,23,0,0,0,0,15,205,173,0,0,0,0,0,11,0,0,3,184,3,331
2460006,246,6,1820,1333,1317,3,39,22,2,0,0,0,101,0,0,0,1,56,98,538,2,1,0,0,0,26,0,2,7,219,2,201
74000111,7400,111,627,449,443,1,114,0,2,0,0,0,27,0,0,0,0,60,17,119,21,0,0,0,0,59,0,0,16,2,0,6
74000221,7400,221,4688,2877,2845,7,269,40,0,0,0,1,155,0,0,0,0,457,167,1070,43,2,0,1,1,217,1,5,35,82,3,296
74000212,7400,212,4699,3072,3042,8,306,50,0,0,0,0,286,0,0,0,0,416,139,1156,23,0,1,0,1,152,1,1,38,108,2,362
74000213,7400,213,3721,2758,2737,6,436,33,0,0,0,0,352,1,0,0,0,311,111,887,35,1,4,0,0,333,1,2,22,78,1,129
74000211,7400,211,5923,3082,3022,10,260,42,2,0,0,0,116,0,0,0,0,362,473,1018,22,1,0,0,0,172,1,1,23,77,5,447
74000233,7400,233,5108,2908,2873,8,427,29,3,0,0,0,137,0,0,0,0,306,367,1003,40,0,0,0,0,292,0,1,34,93,4,137
74000241,7400,241,11155,7429,7356,20,997,415,5,0,0,1,521,0,0,0,2,893,524,2410,111,3,1,2,1,660,2,0,87,258,4,459
74000223,7400,223,1214,874,864,2,37,508,0,0,0,0,37,0,0,0,0,33,13,102,1,0,0,0,0,20,0,1,2,32,0,78
74000231,7400,231,5707,3686,3640,9,374,582,1,0,0,0,158,1,0,0,0,414,330,1030,31,0,0,0,1,280,2,1,37,84,4,310
74000232,7400,232,7177,4023,3951,12,510,46,0,0,0,0,292,1,0,0,0,369,405,1467,61,0,3,1,0,399,0,1,53,132,2,209
74000322,7400,322,1217,556,547,2,96,4,1,0,1,0,31,0,0,0,0,27,77,219,8,0,0,0,0,44,0,1,2,20,0,16
74000321,7400,321,7194,3344,3298,12,403,31,4,0,0,1,151,1,0,0,0,287,426,1329,67,1,2,1,0,343,2,3,37,103,4,102
74000343,7400,343,4647,2924,2882,7,311,105,1,0,0,0,269,0,0,0,0,258,177,946,29,1,1,0,0,218,0,2,18,163,1,382
74000312,7400,312,2556,1174,1153,4,140,16,1,0,0,0,34,0,0,0,0,111,179,447,12,0,0,0,1,112,0,3,12,41,1,43
74000351,7400,351,11109,7159,7076,17,684,385,5,0,0,2,552,0,0,0,1,724,390,2246,63,1,0,0,0,477,3,8,58,356,2,1119
74000341,7400,341,12076,7138,7050,20,1166,127,4,2,0,0,523,0,0,0,0,704,605,2279,102,3,1,0,0,880,2,4,70,222,7,349
74000342,7400,342,2047,1156,1138,3,199,7,0,0,0,0,72,0,0,0,0,93,99,415,28,0,0,0,0,139,0,0,11,38,0,37
74000334,7400,334,2845,1965,1944,5,221,36,0,0,0,0,139,0,0,0,0,194,69,673,10,0,0,0,0,134,0,2,8,85,1,372
74000352,7400,352,645,439,433,1,36,9,0,0,0,0,19,0,0,0,0,43,10,146,2,0,0,0,0,29,0,1,2,11,0,125
74000115,7400,115,8660,6704,6663,14,1528,27,4,0,0,0,393,0,0,0,0,775,300,1752,147,2,1,0,0,1385,1,3,50,96,5,194
74000112,7400,112,3344,2253,2231,6,229,35,1,0,0,0,171,0,2,0,0,336,87,916,28,0,0,0,0,143,2,0,18,61,1,201
74000113,7400,113,4272,2691,2655,7,175,13,4,0,1,1,149,0,0,0,0,378,104,1222,17,0,1,1,0,129,0,3,27,74,4,352
74000432,7400,432,4034,2179,2141,7,133,25,1,0,0,0,78,0,0,0,0,251,243,928,12,0,2,1,0,149,15,2,20,43,7,231
74000431,7400,431,1414,828,809,2,37,10,2,0,0,1,40,0,0,0,0,116,35,336,5,0,0,1,0,32,0,1,11,25,0,157
74000242,7400,242,1962,1326,1304,3,58,15,0,0,0,0,56,0,0,0,0,140,56,527,6,0,0,0,0,45,0,0,11,51,0,339
74000354,7400,354,3822,2469,2436,6,291,27,2,0,0,0,129,0,0,0,0,338,233,730,25,1,0,0,0,227,1,1,26,165,7,233
74000422,7400,422,5192,2867,2816,9,262,18,4,1,0,0,114,0,0,0,0,281,414,1140,34,1,0,0,1,245,0,1,21,41,4,234
74000521,7400,521,2952,1648,1629,5,136,24,0,1,0,0,80,0,0,0,0,174,210,641,20,0,2,1,1,144,0,3,27,40,4,121
74000411,7400,411,3643,2180,2138,6,278,18,4,1,0,0,86,0,0,0,0,215,340,730,30,0,1,0,0,271,0,0,28,29,0,107
74000421,7400,421,1508,787,782,3,79,8,0,0,0,0,12,0,0,0,0,102,104,308,3,0,0,0,0,64,1,1,11,18,1,70
74000513,7400,513,6023,3585,3535,9,405,46,2,0,0,1,146,1,0,0,0,486,499,1114,52,1,1,1,0,370,1,3,61,70,7,268
74000533,7400,533,8573,6228,6191,14,1727,50,2,0,0,0,311,1,0,0,2,623,185,1690,218,3,0,2,0,1108,1,2,79,73,5,109
74000523,7400,523,4047,2691,2656,6,417,45,3,0,0,1,134,0,0,0,0,378,217,824,52,1,0,1,0,316,1,3,43,53,6,161
74000522,7400,522,1104,640,620,2,34,2,1,0,0,0,25,0,0,0,0,89,60,273,6,0,0,0,0,32,0,0,7,17,1,73
74000114,7400,114,4026,3091,3068,7,266,33,1,0,0,0,468,0,0,0,0,303,316,904,34,0,0,0,1,337,2,1,35,137,3,227
74000414,7400,414,1943,1503,1494,3,291,18,1,0,0,1,93,0,0,0,0,183,103,486,27,0,0,1,0,217,0,0,13,19,2,39
74000122,7400,122,2654,2078,2066,4,228,20,1,0,0,0,322,0,0,0,0,229,83,636,30,0,0,0,0,219,0,2,13,141,4,138
74000413,7400,413,2778,1962,1939,4,417,13,1,0,0,0,75,0,0,0,0,191,199,659,29,0,0,0,0,263,0,0,13,23,1,55
74000531,7400,531,2608,2015,2001,4,598,9,2,0,0,0,98,0,0,0,0,146,58,596,54,2,0,0,1,379,0,0,10,16,0,32
5250001,525,1,2657,1438,1428,4,338,0,21,0,0,0,29,0,0,0,0,236,324,189,8,0,1,0,1,50,1,2,4,35,0,189
5780001,578,1,466,338,338,1,172,0,1,0,0,0,8,0,0,0,0,6,2,8,115,0,1,0,0,20,0,0,5,0,0,0
5870001,587,1,3458,2405,2396,6,1055,13,3,0,0,1,59,0,0,0,0,80,42,417,208,0,0,0,0,459,0,1,33,17,1,7
20460001,2046,1,398,324,324,1,147,1,0,0,0,0,12,0,0,0,0,32,4,59,20,0,0,0,0,37,0,0,5,1,1,5
9420001,942,1,113,48,48,1,2,0,33,0,0,0,1,0,0,0,0,3,0,2,2,0,0,0,2,0,0,0,0,0,0,3
5260001,526,1,1801,1338,1324,4,32,2,1082,0,0,0,0,0,0,0,1,5,0,2,134,0,0,0,9,2,0,0,1,0,0,54
37560001,3756,1,525,429,426,1,0,0,0,0,0,0,318,0,0,0,0,2,0,35,1,0,0,0,0,0,0,0,2,67,0,1
12380001,1238,1,192,144,144,1,80,0,0,0,0,0,7,0,0,0,0,7,4,7,6,0,0,0,0,27,0,0,5,1,0,0
75000001,7500,1,3460,2818,2810,5,42,2,2700,0,0,0,3,0,0,0,0,5,2,7,29,0,0,0,1,5,0,0,1,3,0,10
75000006,7500,6,8049,6702,6676,12,88,3,6433,1,1,0,2,0,2,0,3,33,4,10,68,0,0,1,7,4,0,1,0,3,0,12
75000002,7500,2,5708,4580,4569,8,57,1,4402,0,0,0,0,0,0,0,1,18,3,2,42,0,0,0,19,6,0,0,0,3,1,14
75000003,7500,3,1430,1131,1127,2,17,0,1068,0,0,0,0,0,0,0,0,15,2,8,10,0,0,0,3,1,0,0,0,0,0,3
12450001,1245,1,1879,1018,1007,3,84,0,760,0,0,0,2,0,0,0,24,8,1,48,7,0,0,0,32,2,0,1,1,5,1,31
35670001,3567,1,408,318,317,1,148,0,1,0,0,0,11,0,0,0,0,7,1,49,18,0,0,0,0,78,0,0,4,0,0,0
11560001,1156,1,294,193,192,1,82,0,3,0,0,0,2,0,0,0,0,6,3,14,60,0,0,1,1,8,1,0,10,1,0,0
4190001,419,1,594,477,476,1,76,1,0,0,0,0,230,0,0,0,0,25,2,78,12,1,0,0,0,25,0,0,8,16,0,2
4540001,454,1,540,401,401,1,184,0,0,0,0,0,13,0,0,0,0,26,13,52,56,0,0,0,0,56,0,0,0,0,0,1
11760001,1176,1,282,197,196,1,66,0,0,0,0,0,20,0,0,0,0,12,7,43,11,0,0,0,0,18,0,0,14,4,0,1
6100001,610,1,771,607,605,2,276,2,5,0,0,0,27,0,0,0,0,33,3,76,51,1,0,0,0,113,0,0,12,4,1,1
45010001,4501,1,1470,690,684,2,187,6,22,0,0,1,8,0,0,0,1,205,3,169,23,1,0,0,1,1,1,2,1,30,1,21
8920001,892,1,473,342,339,1,53,1,0,0,0,1,25,0,0,0,0,54,2,117,1,0,0,0,0,9,0,1,7,2,0,66
3760001,376,1,614,489,485,2,317,1,1,0,0,0,0,0,0,0,0,11,3,10,106,0,0,0,0,23,1,0,10,0,0,2
7940001,794,1,286,208,207,1,13,7,0,0,0,0,6,0,0,0,0,35,2,109,3,0,0,2,0,5,0,0,2,3,0,20
11990001,1199,1,1348,1082,1082,2,433,1,0,0,0,0,51,0,0,0,0,94,14,179,38,0,0,0,0,250,0,3,12,4,0,3
20350001,2035,1,292,229,229,1,91,0,0,0,0,0,8,0,0,0,0,7,4,38,13,0,0,0,0,54,0,0,11,0,1,2
