stat08,semel,sa,eligible,voted,valid,n_ballots,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס
7160001,716,1,361,290,289,1,126,0,0,0,0,0,1,2,0,0,4,0,4,17,26,0,0,3,0,0,0,67,0,0,0,0,0,4,29,0,0,5,1,0
770001,77,1,832,600,596,2,267,1,0,0,1,1,2,16,0,1,14,1,15,72,49,3,4,1,1,0,1,71,0,1,0,0,0,6,52,2,3,4,3,4
2940001,294,1,757,569,567,2,136,0,0,0,0,0,5,13,0,0,23,0,7,57,210,0,0,1,0,0,0,67,0,0,0,0,0,8,28,0,0,8,1,3
11260001,1126,1,261,179,179,1,71,0,0,0,0,0,2,1,0,0,4,0,5,19,20,0,0,0,0,0,0,37,0,0,0,0,0,1,11,0,0,7,0,1
490001,49,1,407,279,276,1,62,0,0,0,1,0,1,10,0,0,20,0,11,81,9,0,0,3,0,0,0,40,1,0,0,0,0,2,23,0,0,5,2,5
26000021,2600,21,3671,1181,1161,7,149,4,1,0,4,0,2,8,0,0,115,4,30,390,23,1,1,35,0,1,1,119,18,0,0,1,0,10,70,2,2,27,0,143
26000031,2600,31,3043,954,932,6,115,3,3,1,7,0,3,6,0,2,59,10,41,305,21,0,0,14,1,3,2,141,4,0,0,0,1,8,68,0,0,24,6,84
26000014,2600,14,4852,1931,1907,8,191,5,3,0,3,0,5,11,0,12,168,3,70,606,39,2,5,34,3,5,4,261,13,3,0,0,2,22,152,1,2,57,4,221
26000016,2600,16,2048,541,535,4,72,0,1,0,0,0,3,4,0,0,36,4,10,176,31,1,0,7,2,0,1,83,4,0,0,1,1,5,39,0,1,17,4,32
26000015,2600,15,3182,1107,1099,6,102,8,1,1,0,0,4,7,0,3,118,6,31,350,17,2,0,45,0,4,1,146,13,0,0,1,2,12,50,0,0,34,3,138
26000032,2600,32,385,117,116,1,7,0,1,0,0,0,0,2,0,0,8,0,1,37,2,0,0,3,0,0,0,29,0,0,0,0,1,3,7,0,0,2,0,13
26000023,2600,23,4898,2333,2300,9,271,2,4,0,6,1,10,8,0,6,301,8,51,670,59,0,0,37,2,6,2,442,6,2,0,0,3,20,195,3,4,37,3,141
26000024,2600,24,3509,2002,1983,6,272,7,0,0,1,0,8,21,0,2,164,7,65,492,67,0,3,24,1,3,0,475,9,0,0,0,1,30,191,2,2,34,4,98
26000025,2600,25,1345,555,544,2,59,0,1,0,1,0,0,3,0,0,59,0,10,180,11,0,0,17,0,0,0,77,3,0,0,3,1,7,45,1,0,19,2,45
26000022,2600,22,3334,1387,1364,6,145,3,3,0,1,0,4,14,0,5,149,1,28,417,30,0,0,31,0,3,8,227,8,2,0,1,2,15,118,3,1,31,11,103
26000012,2600,12,2395,1332,1312,4,170,2,0,0,0,0,2,9,0,3,138,1,49,393,22,0,0,12,0,0,0,258,8,0,0,0,2,22,100,0,1,22,5,93
26000034,2600,34,6414,2722,2691,10,297,7,3,0,1,1,5,28,0,7,190,10,95,830,86,1,2,45,0,1,1,499,20,2,0,0,0,32,265,0,0,64,11,188
26000033,2600,33,3822,1966,1942,6,231,8,1,0,2,0,11,6,0,5,139,6,66,567,46,0,2,15,2,3,29,381,17,3,0,1,0,21,195,2,3,49,8,123
26000035,2600,35,2568,1454,1441,4,162,3,2,0,4,0,2,14,0,0,128,6,49,430,20,0,0,16,1,2,1,298,11,1,0,0,0,21,110,1,0,28,0,131
37620001,3762,1,453,349,349,1,1,4,0,0,0,0,0,0,0,0,192,0,0,22,1,0,0,114,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,9
370001,37,1,304,223,222,1,4,2,0,0,0,0,0,1,0,0,44,0,9,42,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,103
4780002,478,2,4196,1915,1891,6,17,5,395,0,1,1,693,3,0,0,1,0,0,39,104,0,0,1,1,502,0,35,1,0,0,2,2,3,15,0,2,1,2,65
4780003,478,3,3519,1691,1669,5,11,3,217,0,1,0,593,0,0,1,0,1,1,51,102,0,0,1,0,569,2,13,0,1,0,1,0,1,16,1,1,0,2,80
13590001,1359,1,293,136,135,1,19,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,1,0,0,0,0,0,0,1,0,0,0,0,30
13160001,1316,1,107,78,78,1,1,0,36,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,1,0
40030001,4003,1,285,186,185,1,69,0,0,0,0,0,2,3,0,0,2,0,2,13,25,1,0,1,0,0,0,34,0,0,0,0,0,0,25,0,0,7,1,0
11450001,1145,1,285,254,254,1,0,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,168
3300001,330,1,239,163,161,1,68,1,0,0,0,0,0,2,0,0,4,0,3,7,29,0,0,0,0,0,0,36,0,0,0,0,0,3,5,0,0,2,1,0
11820001,1182,1,664,511,510,1,181,0,0,0,0,0,2,4,0,0,6,0,4,36,101,0,0,5,0,0,0,109,0,0,0,0,0,3,47,0,2,7,3,0
35790001,3579,1,885,722,715,2,2,1,0,0,0,0,0,0,0,0,396,0,0,93,0,0,0,191,0,0,0,6,10,0,0,0,0,1,0,0,0,2,0,13
36040001,3604,1,1885,1559,1547,3,24,10,0,0,0,0,0,0,0,0,1078,0,1,228,5,0,0,117,0,0,0,23,1,0,0,1,2,36,3,0,0,7,0,11
4290001,429,1,550,462,462,1,136,0,0,0,1,0,2,4,0,0,10,0,5,41,65,0,0,0,0,0,0,133,1,0,0,0,0,6,54,1,0,2,0,1
40170001,4017,1,168,140,140,1,2,0,0,0,0,0,0,0,0,0,99,0,0,21,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3
8680001,868,1,115,28,28,1,9,0,0,0,0,0,1,0,0,0,4,0,0,5,2,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0
2850001,285,1,509,388,387,1,195,1,0,0,0,0,0,7,0,0,8,0,10,13,35,0,0,2,0,0,0,82,0,0,0,0,0,0,21,0,0,9,2,2
40020001,4002,1,239,172,172,1,36,0,0,0,0,0,0,10,0,0,32,0,2,12,10,0,0,1,0,0,0,41,1,0,0,0,0,4,10,0,0,9,2,2
410001,41,1,2295,1688,1676,4,157,18,0,0,0,0,2,19,0,0,268,1,38,474,26,0,0,33,0,0,0,156,173,0,0,1,1,38,36,1,0,18,2,214
7300001,730,1,410,263,261,1,9,1,0,0,0,2,0,0,0,0,34,0,9,130,0,0,0,6,0,0,0,13,7,0,0,1,0,0,16,0,0,3,2,28
6820001,682,1,521,372,370,1,10,7,0,0,0,0,0,2,0,0,56,0,13,110,4,0,0,9,0,0,0,22,93,0,0,0,2,7,3,2,0,0,1,29
2040001,204,1,449,349,345,1,29,4,0,0,0,0,1,0,0,1,48,0,23,103,12,0,0,5,1,0,0,30,12,0,0,1,0,17,15,0,0,6,0,37
8410001,841,1,757,586,583,2,67,1,0,0,56,0,1,2,0,1,53,0,19,170,6,0,0,3,0,0,1,54,4,0,0,1,0,5,40,1,0,10,2,86
11250001,1125,1,253,204,204,1,46,0,0,0,0,0,2,10,0,0,3,0,6,12,26,1,0,0,0,0,0,57,1,0,0,0,0,3,32,0,0,4,1,0
35560001,3556,1,140,104,104,1,57,0,1,0,0,0,0,0,0,0,1,0,2,10,2,0,0,2,0,0,0,18,0,0,0,0,0,3,5,0,1,2,0,0
13090002,1309,2,2289,1985,1971,4,6,431,0,0,0,0,0,1,0,0,134,0,0,33,0,0,0,43,0,1,0,6,146,0,0,0,2,11,0,0,1,1,2,1153
13090001,1309,1,2675,2374,2360,5,9,784,0,0,0,0,0,1,0,0,181,0,1,67,0,0,0,64,0,0,0,7,111,0,0,0,5,12,1,0,0,1,0,1116
13090007,1309,7,4162,3777,3762,7,3,1623,0,0,0,0,0,0,0,0,183,0,0,39,1,0,0,99,0,0,0,4,140,0,0,0,0,16,2,0,0,2,0,1650
13090006,1309,6,3094,2798,2788,5,11,991,0,0,0,0,0,1,0,0,267,0,0,42,0,0,0,77,0,0,0,8,132,0,0,2,0,22,2,0,0,0,0,1233
13090004,1309,4,2769,2502,2489,4,3,1186,0,0,0,0,1,0,0,0,173,0,0,27,1,0,0,46,0,0,0,1,103,0,0,0,0,6,0,0,0,0,0,942
13090003,1309,3,1086,931,931,2,1,109,0,0,0,0,0,0,0,0,145,0,0,31,0,0,0,31,0,0,0,3,72,0,0,0,0,4,1,0,0,2,0,532
36180001,3618,1,1156,987,984,2,11,2,0,0,0,0,0,1,0,0,664,0,1,154,0,0,0,89,0,0,0,16,3,0,0,0,1,23,1,0,0,4,0,14
37500001,3750,1,5300,4070,4050,9,520,25,1,0,2,0,1,50,0,6,383,2,97,1290,91,1,0,57,0,1,0,1068,31,2,0,0,1,49,220,1,1,59,13,78
6030001,603,1,257,146,146,1,10,0,0,0,0,0,0,1,0,0,14,0,2,55,0,0,0,7,0,0,0,15,0,0,0,0,0,7,5,0,0,1,0,29
35600001,3560,1,2448,2064,2061,4,12,14,0,0,0,0,0,4,0,1,1494,0,2,264,3,0,0,135,0,0,0,35,13,0,0,0,1,33,5,0,0,9,1,35
7720001,772,1,629,452,451,1,53,0,0,0,0,0,0,8,0,0,26,0,22,124,10,0,0,1,0,0,0,101,2,0,0,0,0,6,27,0,0,4,0,67
10640001,1064,1,485,364,362,1,82,4,1,0,0,0,10,18,0,0,20,0,11,26,43,0,0,6,0,0,0,87,1,0,0,0,0,12,21,2,1,10,0,7
12530001,1253,1,236,151,149,1,33,0,0,0,0,0,0,4,0,0,24,0,8,34,5,0,0,1,0,0,0,15,0,0,0,0,0,6,8,0,1,2,0,8
230001,23,1,341,275,275,1,8,0,0,0,0,0,0,2,0,0,186,0,3,21,2,0,0,17,0,0,0,11,0,0,0,0,0,9,8,0,0,1,2,5
40120001,4012,1,378,260,260,1,63,2,0,0,0,0,0,4,0,0,42,0,6,40,3,0,0,7,0,0,0,53,0,0,0,0,0,3,19,2,1,6,5,4
37540001,3754,1,225,173,172,1,1,60,0,0,0,0,0,0,0,0,55,0,0,2,0,0,0,15,0,0,0,0,6,5,0,0,1,7,0,0,0,0,0,20
5290002,529,2,5702,3458,3418,9,197,13,644,1,0,5,1281,1,0,1,1,1,45,156,50,0,2,1,1,871,1,12,0,0,0,1,1,3,21,1,2,7,1,97
5290003,529,3,1876,1029,1023,3,50,3,170,0,0,1,322,1,0,0,2,1,18,48,9,0,0,1,0,326,0,2,0,0,0,0,1,2,3,3,3,3,0,54
43010001,4301,1,264,177,177,1,57,0,0,0,1,0,1,1,0,2,10,1,3,18,19,0,0,1,0,0,0,44,2,0,0,0,0,0,7,0,0,10,0,0
1760001,176,1,1027,701,699,2,411,0,0,1,2,0,4,9,0,0,19,1,14,27,64,2,0,2,0,0,0,90,0,0,0,0,1,6,33,0,1,10,1,1
3130001,313,1,398,285,284,1,143,0,0,0,0,0,1,6,0,0,10,0,7,10,18,0,0,0,0,0,0,56,0,0,0,0,0,2,21,0,1,8,0,1
36500001,3650,1,5622,4401,4378,9,69,25,1,1,0,0,2,5,0,1,2594,0,5,961,15,0,1,362,0,1,0,106,12,1,0,0,2,115,18,0,0,25,1,55
7010001,701,1,396,272,269,1,52,0,0,0,0,0,0,1,0,1,28,0,22,54,10,0,0,6,0,0,0,53,0,0,0,0,0,7,28,0,0,2,0,5
35980001,3598,1,134,85,80,1,8,0,0,0,1,0,0,2,0,1,13,1,1,21,3,0,0,4,0,0,0,12,1,0,0,1,0,3,7,0,0,0,0,1
7140001,714,1,388,287,287,1,110,1,0,0,0,0,3,8,0,0,6,0,19,10,41,0,0,0,0,0,0,37,0,0,0,0,0,5,41,0,0,6,0,0
35700003,3570,3,4172,2763,2711,7,89,4,3,0,2,0,3,9,0,8,457,68,20,1457,14,1,0,75,1,0,3,253,10,1,0,0,1,9,56,1,2,83,9,72
35700002,3570,2,3793,2503,2461,6,107,8,0,0,3,1,1,15,0,4,351,45,19,1316,27,2,5,77,1,0,0,280,13,3,0,2,0,14,45,2,1,56,7,56
35700001,3570,1,1708,1059,1041,3,44,4,1,0,3,1,0,5,0,3,127,24,10,574,10,0,0,26,0,0,0,88,16,1,0,3,0,7,10,14,2,35,2,31
35700004,3570,4,3330,2206,2171,6,82,7,1,1,1,0,3,5,0,4,348,56,13,1190,14,1,0,70,1,0,0,191,10,0,0,2,0,18,44,0,0,65,7,37
35700005,3570,5,994,696,683,2,21,0,0,0,1,0,1,5,0,4,184,5,2,307,6,0,1,31,0,0,0,69,3,0,0,0,1,6,9,1,0,12,3,11
710001,71,1,266,189,188,1,11,3,0,0,0,0,0,7,0,0,14,0,22,39,1,0,0,5,0,0,0,22,2,0,0,0,0,0,6,0,0,2,0,54
700432,70,432,11211,7321,7232,19,727,34,2,1,5,0,1,47,0,21,694,93,180,2474,127,1,2,83,5,0,0,1159,11,3,0,4,15,171,380,11,2,96,12,871
700122,70,122,4658,2447,2405,7,251,26,2,0,4,0,2,9,0,20,206,41,43,829,49,1,0,46,1,1,0,253,12,0,0,2,3,35,122,8,7,35,6,391
700126,70,126,2695,1213,1193,5,68,19,0,0,1,0,0,3,0,1,65,66,13,508,13,0,2,11,2,1,1,68,11,1,0,7,3,13,41,4,2,22,3,244
700123,70,123,4753,2317,2268,8,178,21,2,2,7,0,1,6,0,13,177,48,31,947,34,1,1,27,4,2,0,187,6,3,0,1,2,37,102,13,2,28,2,383
700133,70,133,6526,3178,3093,12,153,48,0,1,3,1,1,3,0,15,166,94,43,1397,29,2,2,38,4,2,0,222,16,6,0,6,5,25,125,11,0,40,5,630
700125,70,125,1678,767,752,3,46,8,0,0,1,0,0,0,0,2,35,29,5,316,5,0,0,9,0,2,0,54,2,2,0,3,1,10,30,5,3,13,2,169
700132,70,132,2067,860,842,3,45,22,0,1,1,0,0,0,0,2,45,33,11,369,10,0,1,9,0,1,0,46,6,4,0,2,0,4,29,2,1,10,4,184
700131,70,131,1097,548,538,2,35,5,0,1,0,0,0,0,0,2,36,14,10,195,11,1,0,6,0,0,0,51,12,0,0,1,2,6,10,1,0,20,3,116
700223,70,223,2952,1456,1428,5,62,167,0,1,3,0,1,6,0,4,86,32,6,552,13,3,0,15,0,0,0,55,14,3,0,2,1,17,28,1,1,12,5,338
700142,70,142,2900,2158,2139,5,32,505,1,1,2,0,0,3,0,4,32,2,2,253,3,0,0,9,0,0,0,33,22,0,0,2,3,13,13,0,1,6,2,1195
700233,70,233,3463,2121,2089,6,127,19,0,0,0,0,0,7,0,6,201,25,33,850,16,0,0,35,0,1,0,259,7,5,0,2,2,36,82,3,2,29,7,335
700221,70,221,5653,3294,3240,9,183,293,0,0,2,2,1,10,0,7,252,46,42,1181,36,2,2,21,1,3,1,261,32,7,0,6,2,30,121,5,0,31,10,650
700143,70,143,3235,2374,2354,6,21,534,1,0,1,0,1,1,0,5,56,12,6,335,7,0,0,18,2,0,1,42,33,1,0,1,3,11,17,1,0,6,5,1233
700144,70,144,6833,4600,4548,12,105,1569,1,0,5,2,0,5,0,7,176,47,25,1176,22,3,1,51,1,3,3,175,28,1,0,3,0,23,80,4,2,21,6,1003
700244,70,244,2373,1388,1374,4,191,26,1,0,1,0,1,6,0,7,157,4,25,442,36,0,0,18,0,1,0,164,1,0,0,0,2,30,110,5,0,12,4,130
700242,70,242,3794,2037,1994,6,122,16,0,0,3,2,5,8,0,1,150,37,32,816,29,0,0,18,2,2,1,198,12,1,0,4,1,28,65,6,1,27,9,398
700222,70,222,2221,1178,1139,4,45,144,0,0,2,0,1,0,0,8,51,15,8,448,11,1,0,10,2,1,3,70,8,1,0,3,2,2,23,1,1,12,3,263
700231,70,231,9505,6196,6115,16,431,73,3,1,9,0,1,15,0,21,612,49,137,2353,67,0,0,97,5,1,1,662,22,3,0,6,2,120,317,11,3,57,9,1027
700234,70,234,2505,1318,1289,4,91,13,0,1,1,0,0,2,0,5,130,30,12,466,15,0,3,14,0,3,1,114,9,1,0,1,2,6,62,1,5,6,49,246
700243,70,243,4103,2511,2481,7,219,17,1,1,5,0,0,10,0,12,202,15,52,966,41,1,1,29,3,1,1,331,10,2,0,0,1,68,144,6,0,25,57,260
700241,70,241,1867,1099,1078,3,102,12,1,1,0,1,1,3,0,6,98,23,17,361,25,0,0,16,1,0,1,118,9,0,0,4,0,20,56,0,1,17,3,181
700323,70,323,2562,1426,1394,4,69,81,0,1,0,2,0,3,0,3,72,34,18,580,11,0,0,11,2,1,0,112,5,1,0,1,3,9,47,2,1,15,3,307
700321,70,321,3740,2207,2167,6,89,79,0,1,3,0,2,6,0,15,121,46,38,1028,21,1,2,24,3,0,4,222,14,1,0,2,1,17,82,4,0,44,7,290
700322,70,322,3693,2731,2701,6,49,1355,1,0,0,2,0,1,0,1,80,33,17,617,12,1,0,7,1,3,1,110,8,0,0,4,0,3,36,0,1,25,2,331
700425,70,425,5980,3804,3756,11,370,23,0,0,3,2,0,10,0,7,308,41,86,1373,66,4,1,46,2,1,2,549,16,0,0,1,4,79,219,7,0,59,4,473
700423,70,423,2309,1487,1467,4,149,11,0,0,1,0,0,4,0,5,119,18,27,606,24,0,0,16,1,0,0,208,3,0,0,0,0,13,60,1,0,25,2,174
700332,70,332,7042,4591,4510,11,170,181,3,1,44,0,0,14,0,12,409,105,57,1864,53,0,0,82,7,1,3,406,20,4,0,0,5,33,160,5,1,70,17,783
700343,70,343,7010,4357,4287,12,275,22,0,0,4,0,1,20,0,17,322,112,72,2094,43,1,1,51,5,2,5,559,24,3,0,5,2,40,173,3,2,48,9,372
700342,70,342,645,414,407,1,25,1,0,0,0,0,0,0,0,5,19,15,3,246,3,0,0,0,0,1,0,52,0,0,0,0,1,1,12,1,0,12,0,10
700411,70,411,9688,6181,6051,15,374,30,2,0,13,1,1,23,0,25,348,188,66,3147,74,2,6,32,8,45,7,828,16,9,0,1,6,30,276,17,3,147,19,307
700211,70,211,7624,7031,7014,12,4,5184,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,32,0,0,0,4,37,0,0,1,0,5,0,0,0,3,1,1696
700317,70,317,4433,2868,2823,7,180,21,2,1,4,1,1,10,0,10,280,39,40,1238,28,0,2,31,8,3,3,369,6,0,0,1,1,42,122,2,1,38,10,329
700316,70,316,9203,6015,5932,16,353,35,2,1,7,2,2,19,0,17,505,119,91,2795,68,3,3,53,2,0,3,768,18,5,0,2,0,71,230,6,2,82,13,655
700314,70,314,2258,1519,1505,4,120,7,0,1,2,0,0,5,0,2,138,15,35,591,11,1,0,28,1,1,1,206,7,1,0,0,0,25,72,1,0,15,1,218
700434,70,434,2564,1824,1817,4,177,8,1,0,2,1,0,2,0,5,160,10,45,704,14,0,1,17,0,0,0,291,1,1,0,0,1,42,121,0,0,12,4,197
700422,70,422,5861,4098,4044,9,266,27,0,0,3,0,1,17,0,6,435,30,66,1630,41,1,1,33,1,0,1,550,17,1,0,1,0,74,173,0,0,40,9,620
700421,70,421,4283,2918,2892,8,210,17,0,2,4,0,4,8,0,6,263,30,28,1222,24,0,1,34,2,1,1,440,12,1,0,4,4,54,131,2,0,35,5,347
700415,70,415,1376,922,916,2,100,4,1,0,1,0,0,6,0,0,85,6,17,337,11,0,0,10,0,0,1,144,1,2,0,0,0,22,55,0,1,9,1,102
1990001,199,1,547,378,377,1,152,0,0,0,2,0,0,10,0,0,18,1,17,33,25,0,1,2,0,0,0,90,0,0,0,0,0,4,19,0,0,3,0,0
1880001,188,1,413,285,282,1,133,0,0,0,0,0,0,4,0,0,16,3,5,15,8,0,0,1,0,0,0,70,0,0,0,0,0,3,18,0,0,2,2,2
11880001,1188,1,437,363,363,1,114,1,0,0,0,0,4,4,0,1,86,0,0,47,17,0,0,4,0,0,0,56,1,0,0,0,0,12,10,0,0,3,0,3
37220001,3722,1,322,258,256,2,18,0,0,0,0,0,0,3,0,0,130,2,1,44,0,0,0,3,0,0,0,29,4,0,0,0,0,7,8,0,0,2,0,5
20210001,2021,1,87,56,56,1,13,0,0,0,0,0,0,1,0,0,8,0,1,8,3,0,0,2,0,2,0,6,0,0,0,0,0,4,4,0,0,1,1,2
11520001,1152,1,295,197,197,1,45,0,0,0,1,0,0,2,0,0,15,0,20,32,19,0,0,0,0,0,0,36,0,0,0,0,0,6,14,0,0,2,1,4
71000212,7100,212,8263,5094,5049,13,358,18,1,0,5,2,0,17,0,8,556,73,120,2126,52,2,2,134,1,1,3,499,42,3,0,2,5,62,241,10,1,70,13,622
71000113,7100,113,9057,5805,5756,15,523,33,2,0,3,2,5,29,0,9,681,38,197,2044,85,1,4,87,1,1,2,773,35,3,0,4,3,87,314,3,1,52,14,720
71000222,7100,222,1170,656,651,2,18,11,0,0,0,0,0,3,0,0,58,12,10,242,8,0,1,12,3,0,1,23,20,5,0,1,5,3,33,1,0,7,1,173
71000223,7100,223,1810,967,949,3,30,2,0,2,2,0,1,2,0,3,57,56,12,515,6,0,2,13,0,1,0,73,8,2,0,0,2,3,35,0,1,15,11,95
71000224,7100,224,4568,2651,2592,8,121,14,2,0,6,1,0,14,0,10,165,130,35,1372,20,4,0,31,2,2,0,256,27,6,0,0,1,8,110,3,1,53,17,181
71000215,7100,215,5263,3087,3037,8,178,19,1,1,4,2,1,15,0,8,217,115,54,1485,38,4,1,35,3,0,1,338,25,6,0,1,1,15,147,4,1,68,14,235
71000226,7100,226,3690,2173,2152,6,87,32,0,0,2,0,1,5,0,6,297,11,26,720,11,0,0,51,0,0,14,55,105,3,0,3,0,22,44,1,1,14,5,636
71000225,7100,225,2971,1717,1693,5,56,30,1,0,4,0,2,6,0,2,237,7,38,578,8,1,0,58,0,0,0,60,45,2,0,0,3,34,33,0,1,12,2,473
71000313,7100,313,4212,1894,1838,7,58,19,0,1,3,3,1,1,0,3,92,98,20,970,12,4,0,16,3,2,2,83,10,6,0,7,6,12,69,10,5,34,9,279
71000316,7100,316,5936,2634,2585,10,117,27,0,1,2,3,2,9,0,4,180,98,35,1060,28,2,1,26,7,1,0,111,42,2,0,11,3,25,82,3,3,30,4,666
71000314,7100,314,6846,3380,3287,11,126,33,4,2,2,1,5,8,0,5,226,97,38,1542,22,2,4,42,2,4,4,179,62,2,0,22,4,24,113,9,4,30,4,665
71000124,7100,124,6852,4358,4338,12,462,41,0,0,3,0,2,25,0,5,581,28,129,1495,63,0,1,84,1,1,0,436,20,2,0,3,17,112,191,0,0,42,7,587
71000123,7100,123,4580,2896,2867,7,376,17,0,0,5,0,0,22,0,5,347,11,109,925,74,0,0,51,0,0,1,393,12,1,0,1,0,77,192,0,2,26,10,210
71000122,7100,122,3422,1667,1643,6,141,24,0,0,1,1,2,5,0,2,148,33,55,671,19,2,0,22,1,1,0,176,8,6,0,1,2,19,82,2,3,24,5,187
71000114,7100,114,3821,2207,2190,6,254,7,4,0,1,0,2,23,0,3,196,2,85,753,44,0,0,23,0,0,2,379,7,6,0,3,2,44,144,0,0,19,3,184
71000111,7100,111,4403,2953,2929,8,293,9,0,0,2,0,1,18,0,7,323,9,101,1065,32,0,0,31,2,2,0,516,11,6,0,2,0,48,155,2,0,19,11,264
71000127,7100,127,1829,985,969,3,82,13,0,0,0,0,1,4,0,3,101,10,12,428,19,1,0,11,0,0,0,87,0,0,0,0,0,22,34,1,0,11,3,126
71000322,7100,322,2730,1542,1513,4,44,53,0,0,2,0,4,3,0,3,140,25,20,581,8,1,2,28,1,0,0,70,24,0,0,3,1,9,37,1,1,10,4,438
71000323,7100,323,5825,3068,3012,10,126,21,1,1,7,2,2,8,0,3,180,122,36,1502,22,1,4,35,2,2,0,165,33,1,0,12,4,30,128,3,4,54,7,494
71000126,7100,126,2463,1293,1272,4,118,5,0,0,0,0,1,12,0,3,111,34,23,592,15,0,1,11,0,0,0,112,7,0,0,1,0,17,49,2,2,15,6,135
71000311,7100,311,3747,2050,1994,7,67,16,0,2,1,0,0,11,0,2,98,125,17,1110,22,1,2,20,1,1,2,137,9,6,0,5,3,5,71,2,7,41,5,205
71000221,7100,221,2330,1257,1219,4,44,7,0,0,3,0,0,3,0,3,48,87,7,679,12,0,2,19,1,1,0,140,4,7,0,1,1,3,51,4,1,39,8,44
71000112,7100,112,1312,901,896,2,111,5,1,0,1,0,0,3,0,0,90,0,32,306,18,0,0,15,0,0,0,158,1,1,0,2,0,11,47,1,0,4,0,89
12560001,1256,1,347,233,232,1,23,0,0,0,0,0,0,0,0,0,34,0,4,79,6,0,1,7,1,0,0,27,15,0,0,0,0,5,23,0,0,3,1,3
7400001,740,1,641,500,498,1,30,8,0,0,1,1,1,1,0,0,48,0,3,134,26,0,0,19,0,0,0,49,53,0,0,0,1,22,7,1,1,8,1,83
60000003,6000,3,13389,5806,5677,21,1111,1,1438,1,2,1,241,3,0,4,10,2,10,12,96,0,0,1,1,2477,2,10,1,0,0,1,3,20,8,176,28,4,4,9
60000006,6000,6,1394,609,597,2,93,0,184,1,0,0,32,0,0,0,0,0,1,0,9,0,0,0,0,263,0,1,0,0,0,0,1,1,1,7,2,1,0,0
60000002,6000,2,577,230,227,1,40,0,58,0,0,0,9,0,0,0,0,0,0,1,2,0,0,2,0,99,0,0,0,0,0,0,0,0,1,10,5,0,0,0
210001,21,1,170,138,138,1,25,0,0,0,0,0,3,0,0,0,6,0,3,33,10,0,0,0,0,0,0,37,0,0,0,0,0,3,18,0,0,0,0,0
1550001,155,1,610,512,507,1,166,0,0,0,0,0,0,6,0,1,18,0,24,35,47,0,0,1,0,0,0,137,0,0,0,0,0,7,57,0,0,7,0,1
25300001,2530,1,9560,6882,6828,17,852,81,0,0,6,2,2,58,0,8,514,14,158,1869,137,2,4,109,3,8,1,1642,50,0,0,18,9,113,352,4,2,63,17,730
90000111,9000,111,1555,644,630,3,36,2,0,0,0,0,1,2,0,0,84,18,4,230,4,0,0,12,0,6,0,18,4,0,0,0,1,3,15,3,0,10,4,173
90000122,9000,122,1452,635,621,4,35,3,0,0,1,0,6,2,0,0,73,9,6,229,15,0,0,10,0,1,0,45,6,0,0,0,0,12,20,0,1,15,3,129
90000121,9000,121,1009,412,406,2,26,2,4,1,0,0,2,2,0,0,57,16,3,116,6,0,0,12,0,5,0,19,8,0,0,0,1,10,9,0,0,1,1,105
90000113,9000,113,5760,2453,2401,11,136,25,5,1,4,1,4,9,0,8,195,75,16,911,131,4,3,38,5,8,2,111,31,2,0,2,3,18,76,0,5,25,6,541
90000132,9000,132,3981,1652,1598,8,99,15,3,2,3,1,6,8,0,1,152,54,13,666,26,1,0,28,1,11,1,100,10,2,0,4,2,21,51,3,2,18,8,286
90000123,9000,123,1864,857,845,4,87,3,1,0,2,0,1,1,0,1,111,8,11,268,20,0,0,7,1,0,0,63,8,0,0,1,0,16,34,0,0,14,2,185
90000432,9000,432,6598,3421,3368,12,325,27,1,0,6,1,5,21,0,7,552,96,50,1119,79,1,3,78,2,1,2,275,30,3,0,4,3,30,163,5,3,57,16,403
90000434,9000,434,5534,2895,2840,10,277,19,4,1,2,1,6,10,0,9,534,36,28,837,83,2,1,72,0,1,1,265,37,3,0,2,4,67,116,0,3,12,12,395
90000423,9000,423,7603,4701,4637,12,627,25,3,1,5,1,9,22,0,11,538,40,96,1541,126,2,1,67,4,8,4,685,14,4,0,14,2,90,291,3,6,50,8,339
90000213,9000,213,7565,4480,4412,13,315,61,4,2,7,1,8,15,0,20,358,73,61,1682,39,3,6,54,8,6,2,387,24,3,0,8,4,37,190,0,2,48,11,973
90000211,9000,211,2756,1499,1473,6,163,8,6,0,4,0,10,7,0,5,120,29,41,553,28,0,0,29,0,3,1,168,18,3,0,1,0,18,82,1,1,11,4,159
